Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6
arolar,0.000135847,3.39617E-05,0,3.39617E-05,0,6.79233E-05
choeeor,0,0.000348347,0,5.80579E-05,0,5.80579E-05
chedyshy,0,0,0,0,0,0.001200619
chkom,0.000290289,0,0,0,5.80691E-05,0.000116116
cheeed,0,3.39617E-05,0.000101885,0,3.39682E-05,0.000101885
chorain,0.000232231,0.000116116,0.000116116,0,0,0
chyan,0,0,0.000116116,5.80579E-05,0.000290345,0
chpal,3.39617E-05,0,3.39617E-05,0,6.79364E-05,0.000135847
dyan,0,0,5.80579E-05,0,0.000232276,0.000174174
dainor,0,0,0,0,0,0
darol,6.79233E-05,3.39617E-05,0.000101885,0,6.79364E-05,0
dairal,0.000368078,0,0,0.000368078,0,0
danal,0.000135847,0,0,3.39617E-05,6.79364E-05,3.39617E-05
keeo,0,0.000348347,5.80579E-05,0,5.80691E-05,0
kam,6.79233E-05,6.79233E-05,0,0,3.39682E-05,0.000101885
kchy,0,3.05424E-05,1.52712E-05,4.58136E-05,1.52742E-05,1.52712E-05
karar,3.39617E-05,0,0.000135847,6.79233E-05,3.39682E-05,0
kched,0,0,0,0,0,0.001200619
ochkar,0,0,0,0,0,0
okeedy,0,0,0,0.000552117,0.000184075,0
kshar,1.52712E-05,3.05424E-05,1.52712E-05,1.52712E-05,4.58225E-05,0
oeear,0,0.000101885,6.79233E-05,6.79233E-05,0,3.39617E-05
oldaiin,5.80579E-05,0.000348347,0,5.80579E-05,0,0
oral,6.10849E-05,1.52712E-05,1.52712E-05,0,1.52742E-05,1.52712E-05
orain,6.79233E-05,3.39617E-05,6.79233E-05,0,0,0.000101885
olcheedy,1.52712E-05,4.58136E-05,0,1.52712E-05,3.05483E-05,1.52712E-05
olaldam,0.000101885,0.000101885,3.39617E-05,0,3.39682E-05,0
qokan,0.000644137,0,9.20195E-05,0,0,0
qoeeol,0,0,0,0.000174174,0.000174207,0.000116116
pal,5.80579E-05,0,0.000348347,0,5.80691E-05,0
py,0,3.39617E-05,6.79233E-05,0.000101885,0,6.79233E-05
peedy,3.05424E-05,3.05424E-05,0,3.05424E-05,1.52742E-05,1.52712E-05
qosho,0,0.000174174,0.000116116,0,0.000174207,0
sholol,0,1.52712E-05,1.52712E-05,4.58136E-05,3.05483E-05,1.52712E-05
tchy,0,6.79233E-05,6.79233E-05,0,6.79364E-05,6.79233E-05
shorol,0.000174174,0,0.000116116,0.000174174,0,0
sholy,0.000290289,0,0.000116116,0,0,5.80579E-05
yair,0,0,0.000184039,0,0,0.000552117
xol,1.52712E-05,1.52712E-05,0,1.52712E-05,1.52742E-05,6.10849E-05
ydaiin,0,1.52712E-05,1.52712E-05,4.58136E-05,3.05483E-05,1.52712E-05
yckhol,0.000101885,6.79233E-05,0,3.39617E-05,6.79364E-05,0
ycham,0,0,0.000174174,0,5.80691E-05,0.000232231
ytedy,3.05424E-05,3.05424E-05,0,1.52712E-05,3.05483E-05,1.52712E-05
yeear,0,0.000116116,0,0.000116116,0.000232276,0
aiiror,5.80579E-05,0,5.80579E-05,0,0.000290345,0
aiisain,3.39617E-05,0,6.79233E-05,0,6.79364E-05,6.79233E-05
alolal,0.000460098,0,0,0,0,0.000184039
aiiinor,0.000101885,3.39617E-05,3.39617E-05,6.79233E-05,0,0
archal,1.52712E-05,3.05424E-05,0,1.52712E-05,3.05483E-05,1.52712E-05
alshal,0,0.000101885,3.39617E-05,6.79233E-05,0,3.39617E-05
amchal,6.79233E-05,0,6.79233E-05,6.79233E-05,0,3.39617E-05
archar,1.52712E-05,1.52712E-05,1.52712E-05,4.58136E-05,1.52742E-05,0
charos,0,5.80579E-05,5.80579E-05,0,0,0.000290289
chaldor,3.39617E-05,3.39617E-05,3.39617E-05,0,0.000135873,0
charchol,3.39617E-05,3.39617E-05,0,0,0.000135873,3.39617E-05
chedol,0,0,6.79233E-05,3.39617E-05,6.79364E-05,6.79233E-05
arody,0.000232231,0,0.000116116,0,5.80691E-05,0
chaldam,5.80579E-05,0.000290289,0,0,0,5.80579E-05
chedychor,5.80579E-05,0,0,0.000174174,0,0.000174174
charaiin,0,0.000116116,0.000116116,0.000174174,0,0
cholchkol,6.79233E-05,3.39617E-05,0,0,3.39682E-05,0.000101885
cheolol,0,0.000116116,0.000232231,0,0,5.80579E-05
cholchal,3.39617E-05,3.39617E-05,0,3.39617E-05,0.000135873,0
cheedycheedy,6.79233E-05,3.39617E-05,0,0.000101885,3.39682E-05,0
chkaiir,1.52712E-05,1.52712E-05,1.52712E-05,1.52712E-05,0,4.58136E-05
cholar,3.05424E-05,1.52712E-05,1.52712E-05,3.05424E-05,1.52742E-05,0
choaiin,0,0,6.79233E-05,3.39617E-05,0.000101905,3.39617E-05
choldar,0.000101885,0,3.39617E-05,0,3.39682E-05,6.79233E-05
chochol,0,0,0,0.000232231,0.000116138,5.80579E-05
choedy,0,0.000552117,0,9.20195E-05,0,0
chtair,0.000101885,0,3.39617E-05,0,3.39682E-05,6.79233E-05
cthar,0.000552117,0,0,9.20195E-05,0,0
chpol,5.80579E-05,0,0.000232231,0,0.000116138,0
cthshd,0,0,0.000368078,0.000276059,0,0
chyochy,0,0,0,0,0.001050744,0
chychy,0,0.000174174,0,0,0.000116138,0.000116116
daiiir,0,0,0,0,0.000460186,0.000184039
dykol,0.000232231,5.80579E-05,0,0,0.000116138,0
dyoshal,0,0,0,0.000552117,9.20373E-05,0
danor,0,0,0.000116116,0.000232231,5.80691E-05,0
dyo,0,0,0,0,0,0.001050542
kaiir,5.80579E-05,0,0,0.000116116,0,0.000232231
ked,0.000101885,0,3.39617E-05,3.39617E-05,6.79364E-05,0
edydaiin,0.000552117,0,0,0,9.20373E-05,0
keol,0,0.000174174,0.000116116,0,0,0.000116116
ochd,0,0,5.80579E-05,0.000232231,0.000116138,0
oeeal,0,0,0,0.000174174,0.000174207,5.80579E-05
oar,1.52712E-05,0,1.52712E-05,1.52712E-05,3.05483E-05,3.05424E-05
octhom,0,0,0,0,0.001050744,0
okan,0.000135847,3.39617E-05,3.39617E-05,0,3.39682E-05,0
okey,0,0.000174174,5.80579E-05,0,0.000174207,0
odyor,3.39617E-05,0,6.79233E-05,3.39617E-05,0.000101905,0
octhar,0.000290289,0,5.80579E-05,5.80579E-05,0,0
octhal,1.52712E-05,1.52712E-05,1.52712E-05,0,4.58225E-05,1.52712E-05
olchol,1.52712E-05,3.05424E-05,1.52712E-05,3.05424E-05,1.52742E-05,0
olchal,0.000101885,3.39617E-05,6.79233E-05,0,0,3.39617E-05
olody,5.80579E-05,0,0.000290289,0,5.80691E-05,0
oldain,0.000135847,3.39617E-05,3.39617E-05,3.39617E-05,0,0
omo,3.39617E-05,0.000135847,0,3.39617E-05,3.39682E-05,0
omor,3.05424E-05,1.52712E-05,3.05424E-05,0,1.52742E-05,1.52712E-05
omaiin,5.80579E-05,0.000174174,0,0,0,0.000174174
qoked,0,0,5.80579E-05,0.000116116,0,0.000232231
otchy,5.80579E-05,0,0.000290289,0,5.80691E-05,0
qotal,0.000174174,0,0.000116116,0,0,0.000116116
qosham,3.39617E-05,0,0.000101885,3.39617E-05,0,6.79233E-05
otor,0,1.52712E-05,1.52712E-05,4.58136E-05,1.52742E-05,1.52712E-05
pchedy,0.000174174,0,0,0,5.80691E-05,0.000174174
qoeear,5.80579E-05,0,0,0.000116116,0,0.000232231
shychdar,0,0.001050542,0,0,0,0
shtal,0,0,0,0,0,0
shorar,0,0,0,0,0,0
shey,0,3.39617E-05,3.39617E-05,0,3.39682E-05,0.000135847
tam,0,0,0,0,0.000368149,0.000276059
sholshol,6.79233E-05,0,3.39617E-05,3.39617E-05,0,0.000101885
sham,0,0,0,0.000232231,5.80691E-05,0.000116116
shdol,3.39617E-05,0,3.39617E-05,0,0.000135873,3.39617E-05
shtam,0,0,6.79233E-05,0.000101885,3.39682E-05,3.39617E-05
sholdain,5.80579E-05,0.000290289,0,0,5.80691E-05,0
yked,3.39617E-05,0,3.39617E-05,6.79233E-05,0,0.000101885
ykaiir,5.80579E-05,5.80579E-05,0,0,0,0.000290289
ykshar,1.52712E-05,1.52712E-05,1.52712E-05,0,4.58225E-05,1.52712E-05
aiinom,0,0.000116116,5.80579E-05,0,0.000174207,0
alkal,1.52712E-05,1.52712E-05,1.52712E-05,0,3.05483E-05,1.52712E-05
archor,3.39617E-05,3.39617E-05,0,0,3.39682E-05,0.000101885
ardair,0,0,0,0.000174174,0.000116138,5.80579E-05
amain,0,3.39617E-05,6.79233E-05,0,3.39682E-05,6.79233E-05
ardar,3.39617E-05,0,0,6.79233E-05,3.39682E-05,6.79233E-05
ardaiin,1.52712E-05,1.52712E-05,1.52712E-05,1.52712E-05,3.05483E-05,0
chedyd,0,6.79233E-05,3.39617E-05,6.79233E-05,0,3.39617E-05
charo,0.000174174,0,5.80579E-05,0.000116116,0,0
chdachdy,0,0.000174174,0.000116116,5.80579E-05,0,0
chdychdy,0,0,0.000116116,0.000116116,0.000116138,0
cheeyd,0,0.000900464,0,0,0,0
chocho,3.39617E-05,3.39617E-05,0,0,0.000101905,3.39617E-05
chochky,0,6.79233E-05,6.79233E-05,0,3.39682E-05,3.39617E-05
chochar,0,1.52712E-05,1.52712E-05,1.52712E-05,1.52742E-05,3.05424E-05
cholan,6.79233E-05,0,6.79233E-05,3.39617E-05,3.39682E-05,0
choldol,0.000174174,5.80579E-05,0,0,0,0.000116116
cholain,0.000101885,3.39617E-05,3.39617E-05,0,3.39682E-05,0
cheedal,1.52712E-05,0,3.05424E-05,1.52712E-05,1.52742E-05,1.52712E-05
choar,0,0,0,0,0.000368149,0.000184039
choeey,0,0.000276059,0,0.000276059,0,0
chedyod,0,0,0,0,0.000900638,0
ctheedy,0,0,0.000276059,0.000276059,0,0
chsail,0,0,9.20195E-05,0,0.000460186,0
chomol,0,0.000232231,5.80579E-05,0,5.80691E-05,0
chyor,0,0.000460098,0,0,0,9.20195E-05
chpy,3.39617E-05,0,0,0.000101885,3.39682E-05,3.39617E-05
chyol,0,5.80579E-05,0,0,0.000174207,0.000116116
cholshal,0.000184039,0,0,0,0.000368149,0
darain,5.80579E-05,5.80579E-05,0,0.000232231,0,0
dom,3.39617E-05,0,0,3.39617E-05,0.000101905,3.39617E-05
dychol,1.52712E-05,1.52712E-05,3.05424E-05,0,1.52742E-05,1.52712E-05
dalar,0.000174174,0,0.000116116,0,0,5.80579E-05
daral,1.52712E-05,1.52712E-05,1.52712E-05,3.05424E-05,0,1.52712E-05
daimar,6.79233E-05,6.79233E-05,3.39617E-05,0,3.39682E-05,0
kchor,0,6.79233E-05,3.39617E-05,6.79233E-05,3.39682E-05,0
edychedy,3.39617E-05,0.000101885,0,3.39617E-05,3.39682E-05,0
kchol,0,6.79233E-05,3.39617E-05,3.39617E-05,0,6.79233E-05
kcho,0,5.80579E-05,0.000232231,0,0,5.80579E-05
odaody,6.79233E-05,3.39617E-05,3.39617E-05,6.79233E-05,0,0
ochtam,0,0,0,0,0.000184075,0.000368078
oaiin,5.80579E-05,0,0.000174174,0.000116116,0,0
okeeo,0,0.000900464,0,0,0,0
oary,0,0,9.20195E-05,0,0,0.000460098
oeedy,0,0,0.000276059,0,0,0.000276059
oain,1.52712E-05,1.52712E-05,3.05424E-05,0,1.52742E-05,1.52712E-05
octhol,0.000232231,5.80579E-05,5.80579E-05,0,0,0
olaim,6.79233E-05,0,0,6.79233E-05,3.39682E-05,3.39617E-05
oran,0,0.000184039,0.000368078,0,0,0
olchar,0.000116116,0,0.000174174,5.80579E-05,0,0
omol,0.000101885,0,0,3.39617E-05,3.39682E-05,3.39617E-05
opaiin,0.000232231,0,5.80579E-05,5.80579E-05,0,0
omy,5.80579E-05,0.000116116,0,0,0.000174207,0
olchedy,0.000101885,3.39617E-05,0,3.39617E-05,0,3.39617E-05
olain,0,0.000116116,0,0.000116116,0.000116138,0
qoeedy,0,0,0,0,0,0.000900464
qoshom,3.05424E-05,1.52712E-05,1.52712E-05,1.52712E-05,0,1.52712E-05
qotain,3.05424E-05,1.52712E-05,1.52712E-05,0,1.52742E-05,1.52712E-05
qoso,0.000460098,0,9.20195E-05,0,0,0
qotar,0.000174174,0,0,0.000116116,5.80691E-05,0
qokey,0,0.000276059,0,0,0.000276112,0
qoanam,0,0,0.000900464,0,0,0
qotair,0.000174174,5.80579E-05,0.000116116,0,0,0
qodyar,0.000116116,0,0.000174174,5.80579E-05,0,0
qocham,0,3.39617E-05,6.79233E-05,0,6.79364E-05,3.39617E-05
shoral,3.39617E-05,3.39617E-05,0.000101885,0,0,3.39617E-05
shto,0,0,0,0.000276059,0.000276112,0
shtor,3.39617E-05,0,6.79233E-05,0,6.79364E-05,3.39617E-05
sheeol,0,0,0,0,0,0.000900464
shom,6.79233E-05,0,0,3.39617E-05,3.39682E-05,6.79233E-05
teey,0,5.80579E-05,0.000116116,0.000174174,0,0
tchor,0,3.39617E-05,0,6.79233E-05,6.79364E-05,3.39617E-05
tchol,0.000174174,0.000116116,0,5.80579E-05,0,0
shty,0,0,5.80579E-05,0.000174174,0.000116138,0
sholshy,0,0.000232231,0,0,5.80691E-05,5.80579E-05
ysor,0.000184039,0,0,0,0,0.000368078
yedy,0,0,0,0,0,0.000900464
yshom,0,1.52712E-05,1.52712E-05,3.05424E-05,1.52742E-05,1.52712E-05
ydar,0,0.000184039,0.000368078,0,0,0
yan,0,6.79233E-05,3.39617E-05,3.39617E-05,6.79364E-05,0
yeeor,0,0,0,0.000900464,0,0
ysol,0.000116116,0.000174174,0,5.80579E-05,0,0
tshol,0,3.39617E-05,3.39617E-05,6.79233E-05,6.79364E-05,0
yckhor,0.000116116,0,0,0.000116116,0.000116138,0
alam,0,0.000116116,0.000116116,0,0,5.80579E-05
alkol,0,3.39617E-05,6.79233E-05,3.39617E-05,0,3.39617E-05
aisain,0,0,0.000276059,0.000184039,0,0
ailain,0.000368078,9.20195E-05,0,0,0,0
aimal,3.39617E-05,0,3.39617E-05,3.39617E-05,0,6.79233E-05
alody,0,0,0,0.000750387,0,0
ailaiir,0.000750387,0,0,0,0,0
ail,1.52712E-05,0,1.52712E-05,1.52712E-05,1.52742E-05,1.52712E-05
agar,9.20195E-05,0.000368078,0,0,0,0
amaiin,3.39617E-05,3.39617E-05,6.79233E-05,3.39617E-05,0,0
alydy,5.80579E-05,0,5.80579E-05,0.000174174,0,0
anchedy,3.39617E-05,6.79233E-05,0,3.39617E-05,3.39682E-05,0
archol,0.000116116,0,5.80579E-05,0.000116116,0,0
anaiin,1.52712E-05,0,1.52712E-05,1.52712E-05,1.52742E-05,1.52712E-05
chalain,5.80579E-05,0,5.80579E-05,0,0,0.000174174
chedyair,0,0,0,0,0.000750532,0
chaldy,0,0.000184039,0.000276059,0,0,0
arom,0,0,0,0.000184039,0,0.000276059
chalchol,5.80579E-05,0,0,5.80579E-05,0.000174207,0
chdaiir,0.000116116,0.000116116,0,5.80579E-05,0,0
charain,0,0.000368078,0,9.20195E-05,0,0
chalshal,0,9.20195E-05,0,0,0.000368149,0
chdo,6.79233E-05,3.39617E-05,3.39617E-05,3.39617E-05,0,0
chaly,3.39617E-05,3.39617E-05,0,6.79233E-05,3.39682E-05,0
chdyan,0,0,9.20195E-05,0,0,0.000368078
chochal,0,0,0,0,0.000368149,9.20195E-05
cholal,5.80579E-05,0,0,0,5.80691E-05,0.000174174
cheedar,0,0,6.79233E-05,3.39617E-05,3.39682E-05,3.39617E-05
chkeey,0,0,0.000174174,0,5.80691E-05,5.80579E-05
chedyos,0,0.000116116,0.000116116,0,5.80691E-05,0
chkam,0,0,0,0,0.000276112,0.000184039
choal,0,0.000184039,0,0,0,0.000276059
chfol,0,1.52712E-05,1.52712E-05,1.52712E-05,1.52742E-05,1.52712E-05
choldair,0.000750387,0,0,0,0,0
cheoal,0,5.80579E-05,0.000174174,0,5.80691E-05,0
cheesar,0,0,0.000276059,0.000184039,0,0
chkey,0,0.000276059,0.000184039,0,0,0
chtom,0.000276059,0,0,0,0,0.000184039
cphchd,0,0,0.000116116,5.80579E-05,0.000116138,0
choran,0,0,0.000368078,0,9.20373E-05,0
ckhchar,0,0,0.000750387,0,0,0
chychal,0,0,0,9.20195E-05,0.000368149,0
chyeear,0,9.20195E-05,0,0.000368078,0,0
ckheeo,0,0.000184039,0.000276059,0,0,0
ckhal,9.20195E-05,0,0,0,0,0.000368078
cholshor,0,3.39617E-05,0,3.39617E-05,6.79364E-05,3.39617E-05
chyal,0,0.000116116,0,0,0.000116138,5.80579E-05
dalol,6.79233E-05,3.39617E-05,0,3.39617E-05,3.39682E-05,0
danar,0.000116116,0,0.000116116,5.80579E-05,0,0
dychs,0,0,0.000276059,0,0.000184075,0
daydy,0,0,0,0,0.000368149,9.20195E-05
dainam,9.20195E-05,0,0,0.000368078,0,0
dyochol,0,9.20195E-05,0,0.000368078,0,0
doral,0,0,0,5.80579E-05,0.000174207,5.80579E-05
danom,0,0.000116116,5.80579E-05,0.000116116,0,0
dairar,0.000174174,0,0,5.80579E-05,0,5.80579E-05
danol,1.52712E-05,1.52712E-05,1.52712E-05,1.52712E-05,0,1.52712E-05
dyeedy,0,0.000276059,0.000184039,0,0,0
eeo,0,0.000368078,0,0,0,9.20195E-05
eeedy,0,6.79233E-05,3.39617E-05,3.39617E-05,0,3.39617E-05
fair,3.39617E-05,6.79233E-05,3.39617E-05,3.39617E-05,0,0
dyshor,3.39617E-05,6.79233E-05,3.39617E-05,0,3.39682E-05,0
dytal,3.39617E-05,3.39617E-05,6.79233E-05,0,3.39682E-05,0
kcheed,0,0,0.000184039,0,0,0.000276059
fedy,0.000174174,5.80579E-05,0,0,5.80691E-05,0
kaim,5.80579E-05,5.80579E-05,0,0,0.000174207,0
odan,0,0.000276059,0.000184039,0,0,0
ockhy,5.80579E-05,0.000174174,0,0,5.80691E-05,0
oan,0,5.80579E-05,5.80579E-05,0,0.000174207,0
oked,0,0,5.80579E-05,0.000174174,0,5.80579E-05
kshd,0,0,0.000368078,9.20195E-05,0,0
odyan,0,0,0,0,0.000368149,9.20195E-05
okchal,0.000174174,0,0,0,5.80691E-05,5.80579E-05
oeo,3.39617E-05,3.39617E-05,3.39617E-05,6.79233E-05,0,0
oam,0,6.79233E-05,0,3.39617E-05,3.39682E-05,3.39617E-05
ocheol,0,6.79233E-05,3.39617E-05,3.39617E-05,0,3.39617E-05
kshom,0.000116116,5.80579E-05,0,0,0,0.000116116
ocheeo,0,0.000174174,5.80579E-05,5.80579E-05,0,0
ool,0,0,5.80579E-05,0,0.000116138,0.000116116
orom,3.39617E-05,0,0,3.39617E-05,6.79364E-05,3.39617E-05
orchar,0,0,0,0.000184039,0.000276112,0
olshor,0,0.000174174,5.80579E-05,5.80579E-05,0,0
olsol,0,0,0.000116116,5.80579E-05,0,0.000116116
oory,0,0,0,0,0,0.000750387
ororar,0,0,5.80579E-05,0,0.000116138,0.000116116
olshd,0,0,0.000750387,0,0,0
osal,0.000276059,0,0,0,0,0.000184039
olshar,6.79233E-05,0,3.39617E-05,3.39617E-05,0,3.39617E-05
olalolal,0.000750387,0,0,0,0,0
olshal,0,3.39617E-05,0,6.79233E-05,3.39682E-05,3.39617E-05
olshs,0,0,0.000750387,0,0,0
olsar,0,0,9.20195E-05,0,0,0.000368078
olyd,0,9.20195E-05,0,0,0,0.000368078
olydy,0,0,0.000750387,0,0,0
qochey,0,0,0.000750387,0,0,0
saiiin,3.39617E-05,3.39617E-05,0,6.79233E-05,3.39682E-05,0
pair,3.39617E-05,6.79233E-05,0,0,3.39682E-05,3.39617E-05
qosos,0,0,0,0,0,0.000750387
oshyar,6.79233E-05,3.39617E-05,0,3.39617E-05,0,3.39617E-05
qosol,0.000174174,0,0,5.80579E-05,0,5.80579E-05
pchol,5.80579E-05,0,5.80579E-05,0,0.000174207,0
qokeeo,0,0.000750387,0,0,0,0
saiinal,0,0.000184039,0,0,0.000276112,0
qokam,0.000184039,0.000276059,0,0,0,0
oso,0.000368078,0,9.20195E-05,0,0,0
qokair,5.80579E-05,0.000174174,5.80579E-05,0,0,0
qodol,0.000116116,0,0.000116116,0,5.80691E-05,0
osheedy,0,0,0,0.000368078,0,9.20195E-05
shaly,0.000184039,0,0,0,0,0.000276059
sharor,0,0,0,0.000368078,0,9.20195E-05
shyol,0,0,3.39617E-05,3.39617E-05,3.39682E-05,6.79233E-05
shpol,0,0,5.80579E-05,5.80579E-05,0,0.000174174
sharal,0,0.000116116,0,5.80579E-05,0,0.000116116
shoror,0,5.80579E-05,0,0.000116116,0.000116138,0
shkain,0,0.000116116,5.80579E-05,0,0.000116138,0
tair,3.39617E-05,0,6.79233E-05,3.39617E-05,3.39682E-05,0
tchal,0,0.000116116,0,5.80579E-05,0,0.000116116
shomydal,0,0,0,0,0,0.000750387
sharol,1.52712E-05,1.52712E-05,1.52712E-05,1.52712E-05,0,1.52712E-05
tchedy,0.000750387,0,0,0,0,0
tar,5.80579E-05,0,0.000116116,0,0.000116138,0
sorar,0.000116116,5.80579E-05,0.000116116,0,0,0
shky,5.80579E-05,0,0,5.80579E-05,0.000174207,0
tchar,3.39617E-05,0,3.39617E-05,0,3.39682E-05,6.79233E-05
tshy,0,0.000184039,0.000276059,0,0,0
ydyor,6.79233E-05,0,3.39617E-05,0,3.39682E-05,3.39617E-05
yainam,0.000184039,0.000276059,0,0,0,0
ypaiin,0.000174174,0,5.80579E-05,0,0,5.80579E-05
ty,0,6.79233E-05,3.39617E-05,0,3.39682E-05,3.39617E-05
ysham,0,0,0.000174174,0,5.80691E-05,5.80579E-05
ycthar,6.79233E-05,0,3.39617E-05,0,3.39682E-05,3.39617E-05
ytal,0,0,0,0,0.000368149,9.20195E-05
tolotol,0,0,0,0.000750387,0,0
yckhal,5.80579E-05,0.000116116,0,0,0,0.000116116
ychom,0,0,3.39617E-05,3.39617E-05,3.39682E-05,6.79233E-05
akar,5.80579E-05,0,0,0.000116116,5.80691E-05,0
aiisaiin,0,0,0,5.80579E-05,5.80691E-05,0.000116116
aisais,0,0,5.80579E-05,0.000116116,5.80691E-05,0
aletam,0,0,0,0.00060031,0,0
alalal,0.000184039,0,0,0,0,0.000184039
aldaiin,5.80579E-05,0,0,0.000116116,0,5.80579E-05
aisochol,0,0,0,0,0.000600425,0
aldaaldy,0,0,0.000276059,9.20195E-05,0,0
aiisair,0,0,0,0.00060031,0,0
alcheedy,0.000184039,0,0,0.000184039,0,0
alchedy,0.000116116,5.80579E-05,0,5.80579E-05,0,0
alarar,0,0,0,0,0.000276112,9.20195E-05
amchedy,0.000116116,5.80579E-05,0,5.80579E-05,0,0
alorol,5.80579E-05,0,0,0.000116116,0,5.80579E-05
apol,3.39617E-05,0,3.39617E-05,0,3.39682E-05,3.39617E-05
ararar,5.80579E-05,5.80579E-05,0,0.000116116,0,0
amramg,0.000116116,0,0,0,5.80691E-05,5.80579E-05
aralor,0,0,0,0.000276059,9.20373E-05,0
arkal,3.39617E-05,3.39617E-05,0,0,3.39682E-05,3.39617E-05
ardaiir,0,5.80579E-05,0,0,0.000116138,5.80579E-05
ararol,0,0,0,0.000276059,0,9.20195E-05
aredy,0.000276059,9.20195E-05,0,0,0,0
alshar,0.000276059,9.20195E-05,0,0,0,0
arolarol,0.000116116,5.80579E-05,5.80579E-05,0,0,0
aryd,0,0.00060031,0,0,0,0
chedycheedy,9.20195E-05,0.000276059,0,0,0,0
chedychol,9.20195E-05,0.000276059,0,0,0,0
aroraror,0.000116116,5.80579E-05,0,5.80579E-05,0,0
chdyos,0,0,0,0,0,0.00060031
chalchor,0,9.20195E-05,0,0,0.000276112,0
chamchol,0,3.39617E-05,3.39617E-05,0,3.39682E-05,3.39617E-05
arydar,0,0.000116116,5.80579E-05,0,5.80691E-05,0
chedor,0,0,0.000184039,0,0.000184075,0
arshar,0,0.000116116,0,0,5.80691E-05,5.80579E-05
chalor,0.000276059,0,0,0,9.20373E-05,0
arorar,0.000184039,0,0,0.000184039,0,0
chalo,5.80579E-05,0,0.000116116,0,0,5.80579E-05
aroedy,0,0,5.80579E-05,5.80579E-05,0,0.000116116
chdyain,0,0,0,0,0,0.00060031
charam,0,0,0.000276059,0,9.20373E-05,0
chedyo,0.000184039,0,0,0.000184039,0,0
cholched,0,9.20195E-05,0,0.000276059,0,0
cheko,0,0,9.20195E-05,0,0.000276112,0
cheeyol,0,0.000116116,0,0,5.80691E-05,5.80579E-05
choais,0,0,0,0.000116116,5.80691E-05,5.80579E-05
choeeol,0,0.000276059,0,9.20195E-05,0,0
choldor,0,0.000116116,5.80579E-05,5.80579E-05,0,0
cheeos,0,0.00060031,0,0,0,0
cheeyor,0,0.000116116,5.80579E-05,0,5.80691E-05,0
chkeed,3.39617E-05,0,3.39617E-05,3.39617E-05,0,3.39617E-05
cheyol,0,0.000184039,0.000184039,0,0,0
cholcho,0,5.80579E-05,0,0,0.000116138,5.80579E-05
choain,0,0,5.80579E-05,0.000116116,0,5.80579E-05
cheedyom,0,0,0,0.000184039,0.000184075,0
choldam,3.39617E-05,0,0,3.39617E-05,3.39682E-05,3.39617E-05
chocham,0,0,0.00060031,0,0,0
cholaiin,5.80579E-05,0,0,5.80579E-05,0,0.000116116
cheedyod,0,0,0,0,0.000600425,0
chedys,0.00060031,0,0,0,0,0
cheyshol,0,0.00060031,0,0,0,0
cheedychar,0,0.000184039,0,0.000184039,0,0
cholchor,0,0.000116116,0,0,5.80691E-05,5.80579E-05
cheeyaim,0,0.000276059,0,0,9.20373E-05,0
chyeeor,0,0.000184039,0,0.000184039,0,0
chyshar,0,0,9.20195E-05,0.000276059,0,0
ckheed,0,5.80579E-05,5.80579E-05,0,0.000116138,0
ckhdcheol,0,0,0,0,0.000600425,0
chpeedy,0.000184039,0,0,0,0.000184075,0
choraiin,5.80579E-05,5.80579E-05,0,0,0.000116138,0
chory,3.39617E-05,3.39617E-05,0,3.39617E-05,3.39682E-05,0
ckhshdy,0,0,0.000116116,5.80579E-05,5.80691E-05,0
chysho,0,0.00060031,0,0,0,0
chyshal,0,0,0,0.00060031,0,0
ckhor,0,0.000116116,0,0,5.80691E-05,5.80579E-05
cholody,0,0,5.80579E-05,0,0.000116138,5.80579E-05
chpam,0,0,0.000184039,0,0.000184075,0
ckhcthor,0,0.00060031,0,0,0,0
chorydy,0,0,9.20195E-05,0,0.000276112,0
chteed,0.000116116,5.80579E-05,5.80579E-05,0,0,0
chydaiin,0,0.000116116,5.80579E-05,0,0,5.80579E-05
ckhsham,0,0,0.00060031,0,0,0
ckhchdy,0,9.20195E-05,0.000276059,0,0,0
chsol,0,0,5.80579E-05,0.000116116,0,5.80579E-05
chyeeal,0,0.000184039,0,0.000184039,0,0
cholydy,0,0,9.20195E-05,0,0.000276112,0
chydar,0,0.000116116,5.80579E-05,0,0,5.80579E-05
chydain,0,0,0,9.20195E-05,0.000276112,0
chychol,0,0.000116116,5.80579E-05,0,0,5.80579E-05
dychd,5.80579E-05,0,0.000116116,0,5.80691E-05,0
dairor,0,0,0,0,0.000276112,9.20195E-05
daloldam,0.000116116,0,5.80579E-05,5.80579E-05,0,0
daody,0.000116116,0,5.80579E-05,5.80579E-05,0,0
dairol,5.80579E-05,0,0,0,5.80691E-05,0.000116116
daldal,0,3.39617E-05,3.39617E-05,0,3.39682E-05,3.39617E-05
dyom,0,0,0,0,9.20373E-05,0.000276059
doldol,0,0,0,0,0.000276112,9.20195E-05
doror,3.39617E-05,3.39617E-05,3.39617E-05,0,0,3.39617E-05
dalor,5.80579E-05,0.000116116,0,5.80579E-05,0,0
dorol,0,0,5.80579E-05,0.000116116,5.80691E-05,0
edycheedy,0.000116116,5.80579E-05,0,0,5.80691E-05,0
dyshs,0,0,0.000116116,5.80579E-05,5.80691E-05,0
