word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3,PC1,PC2,cluster
ain,0.000199472,0.000239528,8.53e-05,0.000145021,0.0,0.000378969,3.4622566417613907,1.114126126916914,4
raiin,0.000163204,0.0,0.000170649,0.000145021,0.000895715,0.000301628,2.819851665733225,-2.156728236368334,5
shol,0.000199472,0.000307965,0.000341298,0.000145021,0.0,0.000185617,1.6489078417167586,1.6183999113029255,5
dol,0.000326408,3.42e-05,0.000426623,0.000145021,0.0,6.19e-05,1.5748551902364272,0.3443057005785094,5
oly,0.000281074,0.000102655,0.000255974,0.000145021,0.0,5.41e-05,1.3824652572936638,0.7525625856099847,5
tedy,0.000208539,0.00020531,0.000341298,0.000145021,0.0,6.19e-05,0.7988457648708501,1.2104020224346115,6
otam,9.07e-05,0.00020531,0.000255974,0.000145021,0.0,0.000131479,0.6130589651491993,1.0607193566292823,6
shy,0.000136004,0.000307965,8.53e-05,0.000145021,0.0,6.19e-05,0.5682877496277955,1.8050950859577004,2
sheody,4.53e-05,6.84e-05,0.000597272,0.000145021,0.0,0.000116011,-0.18914689894010087,0.16493534681209343,0
chedar,4.53e-05,3.42e-05,0.0,0.000145021,0.000537429,0.000139213,0.8580481776668509,-1.0199002546704463,5
sheky,0.00014507,0.000136873,8.53e-05,0.000145021,0.0,4.64e-05,0.5699012187886773,0.8967011939965535,0
ykeedy,0.000108803,0.000136873,0.000255974,0.000145021,0.0,6.19e-05,0.22924885359683855,0.783865654005601,0
shcthy,0.00011787,3.42e-05,0.000170649,0.000145021,0.0,6.96e-05,0.4889213668259369,0.2538405379191439,0
