word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,PC1,PC2,cluster
ardair,5.77349e-05,0.0,5.77128e-05,0.0,to,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
alydar,5.77349e-05,0.0,5.77128e-05,0.0,he,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
cpheor,5.77349e-05,0.0,5.77128e-05,0.0,gi,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
dol,5.77349e-05,0.0,5.77128e-05,0.0,me,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
dalyo,5.77349e-05,0.0,5.77128e-05,0.0,vi,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
doleedy,5.77349e-05,0.0,5.77128e-05,0.0,br,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
dchdar,5.77349e-05,0.0,5.77128e-05,0.0,pe,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ckhy,5.77349e-05,0.0,5.77128e-05,0.0,ut,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
cthedor,5.77349e-05,0.0,5.77128e-05,0.0,lv,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
cthedar,5.77349e-05,0.0,5.77128e-05,0.0,lp,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
cthed,5.77349e-05,0.0,5.77128e-05,0.0,la,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
kshody,5.77349e-05,0.0,5.77128e-05,0.0,sm,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
lcheor,5.77349e-05,0.0,5.77128e-05,0.0,ci,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
dytdy,5.77349e-05,0.0,5.77128e-05,0.0,gi,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ltsy,5.77349e-05,0.0,5.77128e-05,0.0,ov,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
lkdair,5.77349e-05,0.0,5.77128e-05,0.0,so,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
lseoly,5.77349e-05,0.0,5.77128e-05,0.0,ap,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
lody,5.77349e-05,0.0,5.77128e-05,0.0,mm,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
lshdy,5.77349e-05,0.0,5.77128e-05,0.0,ei,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ltedair,5.77349e-05,0.0,5.77128e-05,0.0,ol,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ltaiis,5.77349e-05,0.0,5.77128e-05,0.0,ov,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ltdaly,5.77349e-05,0.0,5.77128e-05,0.0,ol,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oked,5.77349e-05,0.0,5.77128e-05,0.0,ea,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
odyy,5.77349e-05,0.0,5.77128e-05,0.0,ot,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
odedaiin,5.77349e-05,0.0,5.77128e-05,0.0,tt,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
odyoiin,5.77349e-05,0.0,5.77128e-05,0.0,on,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
odyeedar,5.77349e-05,0.0,5.77128e-05,0.0,om,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oiinol,5.77349e-05,0.0,5.77128e-05,0.0,he,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
odyaly,5.77349e-05,0.0,5.77128e-05,0.0,oa,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
okr,5.77349e-05,0.0,5.77128e-05,0.0,ec,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
odyes,5.77349e-05,0.0,5.77128e-05,0.0,ol,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
olcheedain,5.77349e-05,0.0,5.77128e-05,0.0,au,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
olted,5.77349e-05,0.0,5.77128e-05,0.0,ca,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
olkdaiin,5.77349e-05,0.0,5.77128e-05,0.0,ur,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
olr,5.77349e-05,0.0,5.77128e-05,0.0,ec,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oley,5.77349e-05,0.0,5.77128e-05,0.0,ee,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oloiin,5.77349e-05,0.0,5.77128e-05,0.0,en,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
olchdy,5.77349e-05,0.0,5.77128e-05,0.0,ai,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oledaiiin,5.77349e-05,0.0,5.77128e-05,0.0,eq,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
orees,5.77349e-05,0.0,5.77128e-05,0.0,st,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
otched,5.77349e-05,0.0,5.77128e-05,0.0,ra,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
otchear,5.77349e-05,0.0,5.77128e-05,0.0,re,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
otshaim,5.77349e-05,0.0,5.77128e-05,0.0,do,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oteod,5.77349e-05,0.0,5.77128e-05,0.0,un,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
orcheod,5.77349e-05,0.0,5.77128e-05,0.0,gn,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
orcheey,5.77349e-05,0.0,5.77128e-05,0.0,gu,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oshaiin,5.77349e-05,0.0,5.77128e-05,0.0,fa,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
opcholy,5.77349e-05,0.0,5.77128e-05,0.0,nd,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
otshol,5.77349e-05,0.0,5.77128e-05,0.0,de,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
osoly,5.77349e-05,0.0,5.77128e-05,0.0,nd,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
opcheor,5.77349e-05,0.0,5.77128e-05,0.0,ni,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
oshey,5.77349e-05,0.0,5.77128e-05,0.0,fe,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qokchal,5.77349e-05,0.0,5.77128e-05,0.0,ln,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qoail,5.77349e-05,0.0,5.77128e-05,0.0,ec,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qokshdar,5.77349e-05,0.0,5.77128e-05,0.0,pe,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qockheody,5.77349e-05,0.0,5.77128e-05,0.0,vi,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qolchey,5.77349e-05,0.0,5.77128e-05,0.0,be,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qocheol,5.77349e-05,0.0,5.77128e-05,0.0,ha,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qocthey,5.77349e-05,0.0,5.77128e-05,0.0,he,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qocthedy,5.77349e-05,0.0,5.77128e-05,0.0,he,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
rchey,5.77349e-05,0.0,5.77128e-05,0.0,te,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
redol,5.77349e-05,0.0,5.77128e-05,0.0,ol,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qolkeeol,5.77349e-05,0.0,5.77128e-05,0.0,pu,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
rshaiin,5.77349e-05,0.0,5.77128e-05,0.0,fa,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qotaiiin,5.77349e-05,0.0,5.77128e-05,0.0,ic,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qoror,5.77349e-05,0.0,5.77128e-05,0.0,po,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qorain,5.77349e-05,0.0,5.77128e-05,0.0,pe,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
rsd,5.77349e-05,0.0,5.77128e-05,0.0,ov,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
shcthey,5.77349e-05,0.0,5.77128e-05,0.0,me,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
solaiiin,5.77349e-05,0.0,5.77128e-05,0.0,sc,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
shckhaiin,5.77349e-05,0.0,5.77128e-05,0.0,fa,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
salary,5.77349e-05,0.0,5.77128e-05,0.0,it,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
sheoly,5.77349e-05,0.0,5.77128e-05,0.0,ap,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
sody,5.77349e-05,0.0,5.77128e-05,0.0,mm,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
schedor,5.77349e-05,0.0,5.77128e-05,0.0,lv,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
soiindy,5.77349e-05,0.0,5.77128e-05,0.0,vi,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
solos,5.77349e-05,0.0,5.77128e-05,0.0,ss,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ta,5.77349e-05,0.0,5.77128e-05,0.0,rd,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
syo,5.77349e-05,0.0,5.77128e-05,0.0,gi,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
tchees,5.77349e-05,0.0,5.77128e-05,0.0,rt,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
syal,5.77349e-05,0.0,5.77128e-05,0.0,gn,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ykeeod,5.77349e-05,0.0,5.77128e-05,0.0,ip,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
ykchedor,5.77349e-05,0.0,5.77128e-05,0.0,lv,,,,,,,,,0.45974696200128706,-0.09680098420993495,1
qopchdy,4.79243e-05,0.0,4.7906e-05,0.000143087,ri,,,,,,,,,0.3763207533475897,1.825052932004331,4
soraiin,4.79243e-05,0.0,7.18589e-05,7.15435e-05,ta,,,,,,,,,0.25204246578063333,0.9590021883792196,4
oleedy,4.79243e-05,0.0,4.7906e-05,7.15435e-05,er,,,,,,,,,0.38058023433499394,0.8703104553864065,7
ked,4.79243e-05,0.0,2.3953e-05,7.15435e-05,ia,,,,,,,,,0.509118539516521,0.7816183521180401,7
opchdal,4.79243e-05,0.0,4.7906e-05,4.76956e-05,na,,,,,,,,,0.3820000652999246,0.5520620735189189,7
qockhm,4.79243e-05,0.0,4.7906e-05,4.76956e-05,vi,,,,,,,,,0.3820000652999246,0.5520620735189189,7
chl,4.79243e-05,0.0,2.3953e-05,4.76956e-05,eb,,,,,,,,,0.5105383704814517,0.4633699702505525,7
lkches,4.79243e-05,0.0,2.3953e-05,4.76956e-05,ol,,,,,,,,,0.5105383704814517,0.4633699702505525,7
lkeody,4.79243e-05,0.0,2.3953e-05,4.76956e-05,si,,,,,,,,,0.5105383704814517,0.4633699702505525,7
okeeey,4.79243e-05,0.0,2.3953e-05,4.76956e-05,ec,,,,,,,,,0.5105383704814517,0.4633699702505525,7
opchees,4.79243e-05,0.0,2.3953e-05,4.76956e-05,nt,,,,,,,,,0.5105383704814517,0.4633699702505525,7
opchom,4.79243e-05,0.0,2.3953e-05,4.76956e-05,nt,,,,,,,,,0.5105383704814517,0.4633699702505525,7
ytd,4.79243e-05,0.0,2.3953e-05,4.76956e-05,an,,,,,,,,,0.5105383704814517,0.4633699702505525,7
odeey,4.79243e-05,0.0,9.58119e-05,2.38478e-05,tu,,,,,,,,,0.12634381657527366,0.41119886240488007,7
ykedar,4.79243e-05,0.0,9.58119e-05,2.38478e-05,ip,,,,,,,,,0.12634381657527366,0.41119886240488007,7
odeol,4.79243e-05,0.0,7.18589e-05,2.38478e-05,ta,,,,,,,,,0.25488212175680075,0.32250675913651367,7
opched,4.79243e-05,0.0,7.18589e-05,2.38478e-05,na,,,,,,,,,0.25488212175680075,0.32250675913651367,7
alal,4.79243e-05,0.0,4.7906e-05,2.38478e-05,an,,,,,,,,,0.38341989031116136,0.23381502614370053,7
cthdal,4.79243e-05,0.0,4.7906e-05,2.38478e-05,la,,,,,,,,,0.38341989031116136,0.23381502614370053,7
leeedy,4.79243e-05,0.0,4.7906e-05,2.38478e-05,mo,,,,,,,,,0.38341989031116136,0.23381502614370053,7
okdam,4.79243e-05,0.0,4.7906e-05,2.38478e-05,er,,,,,,,,,0.38341989031116136,0.23381502614370053,7
ofchey,4.79243e-05,0.0,4.7906e-05,2.38478e-05,pe,,,,,,,,,0.38341989031116136,0.23381502614370053,7
osaiin,4.79243e-05,0.0,4.7906e-05,2.38478e-05,na,,,,,,,,,0.38341989031116136,0.23381502614370053,7
qoteed,4.79243e-05,0.0,4.7906e-05,2.38478e-05,is,,,,,,,,,0.38341989031116136,0.23381502614370053,7
ytar,4.79243e-05,0.0,4.7906e-05,2.38478e-05,as,,,,,,,,,0.38341989031116136,0.23381502614370053,7
ltes,4.79243e-05,0.0,2.3953e-05,2.38478e-05,ol,,,,,,,,,0.5119581954926885,0.14512292287533413,7
roly,4.79243e-05,0.0,2.3953e-05,2.38478e-05,od,,,,,,,,,0.5119581954926885,0.14512292287533413,7
ychar,2.39622e-05,0.0,0.000119765,0.000119239,is,,,,,,,,,-0.3193703890329122,1.891781782904084,4
kary,2.39622e-05,0.0,7.18589e-05,0.000119239,it,,,,,,,,,-0.06229324204269154,1.7143972060917978,4
ykchdy,2.39622e-05,0.0,4.7906e-05,0.000119239,li,,,,,,,,,0.06624452651166905,1.6257054730989846,4
sheedar,2.39622e-05,0.0,2.3953e-05,9.53913e-05,am,,,,,,,,,0.196202650750739,1.218767656947669,4
lshy,2.39622e-05,0.0,9.58119e-05,7.15435e-05,et,,,,,,,,,-0.18799190315543898,1.1665965491019965,4
ctheor,2.39622e-05,0.0,4.7906e-05,7.15435e-05,li,,,,,,,,,0.06908417058044873,0.9892127128408169,4
eseey,2.39622e-05,0.0,4.7906e-05,7.15435e-05,qu,,,,,,,,,0.06908417058044873,0.9892127128408169,4
dlee,2.39622e-05,0.0,2.3953e-05,7.15435e-05,qu,,,,,,,,,0.19762247576197578,0.9005206095724505,4
dcheor,2.39622e-05,0.0,2.3953e-05,7.15435e-05,pi,,,,,,,,,0.19762247576197578,0.9005206095724505,4
kas,2.39622e-05,0.0,2.3953e-05,7.15435e-05,ip,,,,,,,,,0.19762247576197578,0.9005206095724505,4
osedy,2.39622e-05,0.0,2.3953e-05,7.15435e-05,ne,,,,,,,,,0.19762247576197578,0.9005206095724505,4
qotedaiin,2.39622e-05,0.0,7.18589e-05,4.76956e-05,it,,,,,,,,,-0.0580337670089812,0.7596560639661425,4
teeo,2.39622e-05,0.0,7.18589e-05,4.76956e-05,rs,,,,,,,,,-0.0580337670089812,0.7596560639661425,4
ley,2.39622e-05,0.0,4.7906e-05,4.76956e-05,me,,,,,,,,,0.07050400154537939,0.6709643309733293,7
ldal,2.39622e-05,0.0,4.7906e-05,4.76956e-05,ma,,,,,,,,,0.07050400154537939,0.6709643309733293,7
pchaiin,2.39622e-05,0.0,4.7906e-05,4.76956e-05,ta,,,,,,,,,0.07050400154537939,0.6709643309733293,7
tcheody,2.39622e-05,0.0,4.7906e-05,4.76956e-05,ri,,,,,,,,,0.07050400154537939,0.6709643309733293,7
dalyol,2.39622e-05,0.0,2.3953e-05,4.76956e-05,ve,,,,,,,,,0.19904230672690645,0.5822722277049629,7
lkcheear,2.39622e-05,0.0,2.3953e-05,4.76956e-05,or,,,,,,,,,0.19904230672690645,0.5822722277049629,7
lkdal,2.39622e-05,0.0,2.3953e-05,4.76956e-05,sa,,,,,,,,,0.19904230672690645,0.5822722277049629,7
lsoiin,2.39622e-05,0.0,2.3953e-05,4.76956e-05,an,,,,,,,,,0.19904230672690645,0.5822722277049629,7
lsedain,2.39622e-05,0.0,2.3953e-05,4.76956e-05,am,,,,,,,,,0.19904230672690645,0.5822722277049629,7
lkos,2.39622e-05,0.0,2.3953e-05,4.76956e-05,ss,,,,,,,,,0.19904230672690645,0.5822722277049629,7
olcheod,2.39622e-05,0.0,2.3953e-05,4.76956e-05,an,,,,,,,,,0.19904230672690645,0.5822722277049629,7
qoam,2.39622e-05,0.0,2.3953e-05,4.76956e-05,et,,,,,,,,,0.19904230672690645,0.5822722277049629,7
rchedam,2.39622e-05,0.0,2.3953e-05,4.76956e-05,to,,,,,,,,,0.19904230672690645,0.5822722277049629,7
rchm,2.39622e-05,0.0,2.3953e-05,4.76956e-05,ti,,,,,,,,,0.19904230672690645,0.5822722277049629,7
qopain,2.39622e-05,0.0,2.3953e-05,4.76956e-05,re,,,,,,,,,0.19904230672690645,0.5822722277049629,7
salar,2.39622e-05,0.0,2.3953e-05,4.76956e-05,is,,,,,,,,,0.19904230672690645,0.5822722277049629,7
sheols,2.39622e-05,0.0,2.3953e-05,4.76956e-05,ag,,,,,,,,,0.19904230672690645,0.5822722277049629,7
solkody,2.39622e-05,0.0,2.3953e-05,4.76956e-05,om,,,,,,,,,0.19904230672690645,0.5822722277049629,7
tchdal,2.39622e-05,0.0,2.3953e-05,4.76956e-05,ra,,,,,,,,,0.19904230672690645,0.5822722277049629,7
ypches,2.39622e-05,0.0,2.3953e-05,4.76956e-05,ll,,,,,,,,,0.19904230672690645,0.5822722277049629,7
dalyedy,2.39622e-05,0.0,9.58119e-05,2.38478e-05,ve,,,,,,,,,-0.18515224717927153,0.5301011198592905,5
qokshey,2.39622e-05,0.0,9.58119e-05,2.38478e-05,pe,,,,,,,,,-0.18515224717927153,0.5301011198592905,5
kear,2.39622e-05,0.0,7.18589e-05,2.38478e-05,ie,,,,,,,,,-0.056613941997744416,0.4414090165909241,5
lkedal,2.39622e-05,0.0,7.18589e-05,2.38478e-05,ss,,,,,,,,,-0.056613941997744416,0.4414090165909241,5
lsedair,2.39622e-05,0.0,7.18589e-05,2.38478e-05,al,,,,,,,,,-0.056613941997744416,0.4414090165909241,5
okdain,2.39622e-05,0.0,7.18589e-05,2.38478e-05,em,,,,,,,,,-0.056613941997744416,0.4414090165909241,5
oldaiin,2.39622e-05,0.0,7.18589e-05,2.38478e-05,er,,,,,,,,,-0.056613941997744416,0.4414090165909241,5
chctheol,2.39622e-05,0.0,4.7906e-05,2.38478e-05,sa,,,,,,,,,0.07192382655661618,0.35271728359811094,1
doley,2.39622e-05,0.0,4.7906e-05,2.38478e-05,be,,,,,,,,,0.07192382655661618,0.35271728359811094,1
ltl,2.39622e-05,0.0,4.7906e-05,2.38478e-05,ob,,,,,,,,,0.07192382655661618,0.35271728359811094,1
okary,2.39622e-05,0.0,4.7906e-05,2.38478e-05,et,,,,,,,,,0.07192382655661618,0.35271728359811094,1
olchom,2.39622e-05,0.0,4.7906e-05,2.38478e-05,at,,,,,,,,,0.07192382655661618,0.35271728359811094,1
rr,2.39622e-05,0.0,4.7906e-05,2.38478e-05,oc,,,,,,,,,0.07192382655661618,0.35271728359811094,1
ykos,2.39622e-05,0.0,4.7906e-05,2.38478e-05,is,,,,,,,,,0.07192382655661618,0.35271728359811094,1
aiireos,2.39622e-05,0.0,2.3953e-05,2.38478e-05,no,,,,,,,,,0.20046213173814323,0.26402518032974454,1
chckhody,2.39622e-05,0.0,2.3953e-05,2.38478e-05,am,,,,,,,,,0.20046213173814323,0.26402518032974454,1
chctheey,2.39622e-05,0.0,2.3953e-05,2.38478e-05,su,,,,,,,,,0.20046213173814323,0.26402518032974454,1
chom,2.39622e-05,0.0,2.3953e-05,2.38478e-05,et,,,,,,,,,0.20046213173814323,0.26402518032974454,1
ddy,2.39622e-05,0.0,2.3953e-05,2.38478e-05,mi,,,,,,,,,0.20046213173814323,0.26402518032974454,1
cheor,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ei,,,,,,,,,0.20046213173814323,0.26402518032974454,1
cthm,2.39622e-05,0.0,2.3953e-05,2.38478e-05,li,,,,,,,,,0.20046213173814323,0.26402518032974454,1
dchaly,2.39622e-05,0.0,2.3953e-05,2.38478e-05,pa,,,,,,,,,0.20046213173814323,0.26402518032974454,1
keeeo,2.39622e-05,0.0,2.3953e-05,2.38478e-05,iv,,,,,,,,,0.20046213173814323,0.26402518032974454,1
lm,2.39622e-05,0.0,2.3953e-05,2.38478e-05,mi,,,,,,,,,0.20046213173814323,0.26402518032974454,1
lksd,2.39622e-05,0.0,2.3953e-05,2.38478e-05,sv,,,,,,,,,0.20046213173814323,0.26402518032974454,1
ltedain,2.39622e-05,0.0,2.3953e-05,2.38478e-05,om,,,,,,,,,0.20046213173814323,0.26402518032974454,1
ltd,2.39622e-05,0.0,2.3953e-05,2.38478e-05,on,,,,,,,,,0.20046213173814323,0.26402518032974454,1
okeed,2.39622e-05,0.0,2.3953e-05,2.38478e-05,es,,,,,,,,,0.20046213173814323,0.26402518032974454,1
ochaiin,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ca,,,,,,,,,0.20046213173814323,0.26402518032974454,1
oleeody,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ed,,,,,,,,,0.20046213173814323,0.26402518032974454,1
olsheeey,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ic,,,,,,,,,0.20046213173814323,0.26402518032974454,1
olsheam,2.39622e-05,0.0,2.3953e-05,2.38478e-05,if,,,,,,,,,0.20046213173814323,0.26402518032974454,1
oledain,2.39622e-05,0.0,2.3953e-05,2.38478e-05,em,,,,,,,,,0.20046213173814323,0.26402518032974454,1
opeeey,2.39622e-05,0.0,2.3953e-05,2.38478e-05,uc,,,,,,,,,0.20046213173814323,0.26402518032974454,1
orain,2.39622e-05,0.0,2.3953e-05,2.38478e-05,se,,,,,,,,,0.20046213173814323,0.26402518032974454,1
qockhey,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ve,,,,,,,,,0.20046213173814323,0.26402518032974454,1
qokdal,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ta,,,,,,,,,0.20046213173814323,0.26402518032974454,1
rshedy,2.39622e-05,0.0,2.3953e-05,2.38478e-05,fe,,,,,,,,,0.20046213173814323,0.26402518032974454,1
ros,2.39622e-05,0.0,2.3953e-05,2.38478e-05,os,,,,,,,,,0.20046213173814323,0.26402518032974454,1
qopaiin,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ra,,,,,,,,,0.20046213173814323,0.26402518032974454,1
qotchair,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ha,,,,,,,,,0.20046213173814323,0.26402518032974454,1
solaly,2.39622e-05,0.0,2.3953e-05,2.38478e-05,sa,,,,,,,,,0.20046213173814323,0.26402518032974454,1
shiir,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ag,,,,,,,,,0.20046213173814323,0.26402518032974454,1
shckheeedy,2.39622e-05,0.0,2.3953e-05,2.38478e-05,fo,,,,,,,,,0.20046213173814323,0.26402518032974454,1
sheear,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ar,,,,,,,,,0.20046213173814323,0.26402518032974454,1
sair,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ma,,,,,,,,,0.20046213173814323,0.26402518032974454,1
solkes,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ol,,,,,,,,,0.20046213173814323,0.26402518032974454,1
yts,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ar,,,,,,,,,0.20046213173814323,0.26402518032974454,1
yedy,2.39622e-05,0.0,2.3953e-05,2.38478e-05,ce,,,,,,,,,0.20046213173814323,0.26402518032974454,1
yteo,2.39622e-05,0.0,2.3953e-05,2.38478e-05,au,,,,,,,,,0.20046213173814323,0.26402518032974454,1
opeedar,0.0,0.0,0.0,0.000459676,um,,,,,,,,,-0.00844480369748022,6.110329466736166,3
rdain,0.0,0.0,0.0,0.000459676,om,,,,,,,,,-0.00844480369748022,6.110329466736166,3
otchdy,0.0,0.0,0.000519415,0.000344757,b,,,,,,,,,-2.788924874871698,6.500011060768344,3
chcthey,0.0,0.0,0.0,0.000344757,se,,,,,,,,,-0.001602878217296741,4.576744295889685,3
doleo,0.0,0.0,0.0,0.000344757,bu,,,,,,,,,-0.001602878217296741,4.576744295889685,3
eseal,0.0,0.0,0.0,0.000344757,qu,,,,,,,,,-0.001602878217296741,4.576744295889685,3
kdor,0.0,0.0,0.0,0.000344757,im,,,,,,,,,-0.001602878217296741,4.576744295889685,3
lkod,0.0,0.0,0.0,0.000344757,si,,,,,,,,,-0.001602878217296741,4.576744295889685,3
olyam,0.0,0.0,0.0,0.000344757,nt,,,,,,,,,-0.001602878217296741,4.576744295889685,3
otchain,0.0,0.0,0.0,0.000344757,re,,,,,,,,,-0.001602878217296741,4.576744295889685,3
qockhaiin,0.0,0.0,0.0,0.000344757,va,,,,,,,,,-0.001602878217296741,4.576744295889685,3
ream,0.0,0.0,0.0,0.000344757,of,,,,,,,,,-0.001602878217296741,4.576744295889685,3
she,0.0,0.0,0.0,0.000344757,ap,,,,,,,,,-0.001602878217296741,4.576744295889685,3
saleed,0.0,0.0,0.0,0.000344757,is,,,,,,,,,-0.001602878217296741,4.576744295889685,3
soreody,0.0,0.0,0.0,0.000344757,ti,,,,,,,,,-0.001602878217296741,4.576744295889685,3
ykeed,0.0,0.0,0.0,0.000344757,is,,,,,,,,,-0.001602878217296741,4.576744295889685,3
lteeo,0.0,0.0,5.77128e-05,0.000287297,os,,,,,,,,,-0.3078844490319283,4.023641427497294,3
olcham,0.0,0.0,0.000115426,0.000229838,at,,,,,,,,,-0.6141682258921646,3.4705533851298087,3
kchor,0.0,0.0,5.77128e-05,0.000229838,no,,,,,,,,,-0.304463516060306,3.2568555145354,3
aryor,0.0,0.0,0.0,0.000229838,bo,,,,,,,,,0.005239047262886738,3.0431591250432035,3
areody,0.0,0.0,0.0,0.000229838,ti,,,,,,,,,0.005239047262886738,3.0431591250432035,3
chcthar,0.0,0.0,0.0,0.000229838,ss,,,,,,,,,0.005239047262886738,3.0431591250432035,3
alyaly,0.0,0.0,0.0,0.000229838,ha,,,,,,,,,0.005239047262886738,3.0431591250432035,3
cheeeos,0.0,0.0,0.0,0.000229838,ex,,,,,,,,,0.005239047262886738,3.0431591250432035,3
cphdar,0.0,0.0,0.0,0.000229838,ge,,,,,,,,,0.005239047262886738,3.0431591250432035,3
dareo,0.0,0.0,0.0,0.000229838,du,,,,,,,,,0.005239047262886738,3.0431591250432035,3
doreey,0.0,0.0,0.0,0.000229838,bu,,,,,,,,,0.005239047262886738,3.0431591250432035,3
ckhedal,0.0,0.0,0.0,0.000229838,us,,,,,,,,,0.005239047262886738,3.0431591250432035,3
dchdal,0.0,0.0,0.0,0.000229838,pa,,,,,,,,,0.005239047262886738,3.0431591250432035,3
cheoly,0.0,0.0,0.0,0.000229838,ep,,,,,,,,,0.005239047262886738,3.0431591250432035,3
daeor,0.0,0.0,0.0,0.000229838,vi,,,,,,,,,0.005239047262886738,3.0431591250432035,3
keeal,0.0,0.0,0.0,0.000229838,im,,,,,,,,,0.005239047262886738,3.0431591250432035,3
ksheeo,0.0,0.0,0.0,0.000229838,ss,,,,,,,,,0.005239047262886738,3.0431591250432035,3
kshar,0.0,0.0,0.0,0.000229838,ss,,,,,,,,,0.005239047262886738,3.0431591250432035,3
kedaiiin,0.0,0.0,0.0,0.000229838,iq,,,,,,,,,0.005239047262886738,3.0431591250432035,3
ksham,0.0,0.0,0.0,0.000229838,st,,,,,,,,,0.005239047262886738,3.0431591250432035,3
