word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3
qockhy,0.0000546,0,0,0,0,0.0000932
podaiin,0.000109269,0.000206189,0,0,0,0
polshy,0.000109269,0,0,0,0,0.0000466
pchdaiin,0.0000345,0.000130091,0,0,0,0.0000294
qockheey,0.0000546,0,0,0,0,0.0000932
qoal,0.0000546,0,0,0,0,0.0000932
pcheo,0,0,0,0,0,0.000228019
qocthedy,0,0.000206189,0.001028279,0,0,0
qoeeedy,0.000109269,0,0,0,0,0.0000466
qoedaiin,0,0,0,0,0,0.000228019
otshdy,0.000267314,0,0,0,0,0
qoteeol,0.0000345,0,0,0,0.000681063,0.0000294
qot,0,0.000206189,0,0,0,0.0000932
qoiin,0,0,0,0,0,0.000228019
qoteeedy,0.0000345,0,0,0,0.000681063,0.0000294
qokchol,0,0,0,0,0,0.000228019
qorain,0.0000546,0,0,0,0,0.0000932
qokaiir,0.0000345,0,0.000324386,0,0,0.0000294
qoteeos,0.0000345,0,0,0,0.000681063,0.0000294
qokedal,0.000109269,0,0,0,0,0.0000466
qokshdy,0.0000546,0,0,0,0,0.0000932
qotcheo,0,0,0,0,0,0.000228019
qoteedar,0,0.000206189,0,0,0,0.0000932
qolain,0.000109269,0.000206189,0,0,0,0
qoteed,0.000109269,0,0,0,0,0.0000466
qokeedain,0,0,0,0,0.00107946,0.0000932
qopy,0.000109269,0.000206189,0,0,0,0
qofchdy,0.0000546,0,0,0,0,0.0000932
qotedar,0.000109269,0,0,0,0,0.0000466
qokedaiin,0,0,0,0,0,0.000228019
qotedal,0,0,0.000514139,0,0,0.0000932
qokechdy,0.0000345,0,0,0,0.000681063,0.0000294
qokeod,0,0,0,0,0.00107946,0.0000932
qokeain,0,0,0,0,0,0.000228019
qokeo,0,0,0,0,0.00107946,0.0000932
qoteor,0.0000546,0,0,0,0,0.0000932
qokas,0.000109269,0,0,0,0,0.0000466
qopor,0.000109269,0,0,0,0,0.0000466
qoteeody,0.0000546,0,0,0,0,0.0000932
qop,0.0000345,0.000130091,0,0,0,0.0000294
qotchd,0.0000345,0,0,0,0.000681063,0.0000294
qool,0.0000345,0.000130091,0,0,0,0.0000294
qokeedal,0.0000546,0,0,0,0,0.0000932
qotees,0.0000546,0,0,0,0,0.0000932
rorol,0.0000345,0,0,0,0.000681063,0.0000294
saiir,0,0.000130091,0.000324386,0,0,0.0000294
sheodaiin,0,0,0.001028279,0,0,0.0000466
shecphy,0.000109269,0,0,0,0,0.0000466
rsheedy,0.000267314,0,0,0,0,0
rcheey,0.0000546,0,0,0,0,0.0000932
sheet,0,0.000206189,0,0,0,0.0000932
raram,0,0,0,0,0,0.000228019
sairy,0,0,0,0,0,0.000228019
shekey,0,0,0.002515575,0,0,0
sheekchy,0.000109269,0,0,0,0,0.0000466
shekeey,0.0000345,0.000130091,0,0,0,0.0000294
sarain,0,0,0,0,0,0.000228019
rom,0.000109269,0,0,0,0,0.0000466
saraiin,0,0,0,0,0,0.000228019
shekchy,0,0.000130091,0.000324386,0,0,0.0000294
sam,0.0000546,0,0,0,0,0.0000932
saly,0.000109269,0,0,0,0,0.0000466
schdy,0.000109269,0,0.000514139,0,0,0
shekal,0.0000345,0.000130091,0,0,0,0.0000294
qotshedy,0.000109269,0,0,0,0.00107946,0
qotshdy,0.0000546,0,0,0,0,0.0000932
sarol,0.0000345,0.000130091,0,0,0,0.0000294
shtal,0.000109269,0,0,0,0,0.0000466
sokeedy,0.000267314,0,0,0,0,0
shoky,0.000267314,0,0,0,0,0
tchar,0.0000546,0,0,0,0,0.0000932
soiiin,0.000109269,0,0,0,0,0.0000466
tedaiin,0,0.000206189,0,0,0,0.0000932
teeody,0.0000546,0,0,0,0,0.0000932
t,0,0,0.001028279,0,0,0.0000466
tchedor,0,0.000206189,0,0,0,0.0000932
shl,0.000109269,0,0,0,0,0.0000466
soin,0.000267314,0,0,0,0,0
shkain,0.0000546,0,0,0,0,0.0000932
shty,0.000109269,0,0,0,0,0.0000466
solshedy,0.000109269,0,0,0,0,0.0000466
teeol,0.000109269,0,0,0,0,0.0000466
tcheody,0.0000546,0,0,0,0,0.0000932
solkedy,0.000109269,0,0,0,0,0.0000466
shok,0,0,0.000514139,0,0,0.0000932
solkain,0.000109269,0,0,0,0,0.0000466
tedam,0,0,0,0,0,0.000228019
soraiin,0,0,0,0,0,0.000228019
solkaiin,0.0000345,0.000130091,0,0,0,0.0000294
ytor,0.000109269,0.000206189,0,0,0,0
yky,0,0.000206189,0,0,0,0.0000932
ypar,0.000109269,0.000206189,0,0,0,0
yteeey,0,0,0,0,0,0.000228019
ysheor,0.0000546,0,0,0,0,0.0000932
ypchey,0.000109269,0.000206189,0,0,0,0
x,0,0,0.002515575,0,0,0
ykam,0,0.000412378,0,0,0,0.0000466
ychol,0,0,0,0,0,0.000228019
alchey,0.0000546,0,0.000514139,0,0,0
aildy,0,0,0,0,0,0.000152012
chdair,0.0000546,0,0,0,0,0.0000466
chdol,0.0000546,0,0,0,0,0.0000466
chedaiiin,0,0,0,0,0,0.000152012
akar,0,0,0.000514139,0,0,0.0000466
aiim,0.0000546,0,0,0,0,0.0000466
chcphhy,0.000178209,0,0,0,0,0
alkey,0,0,0.00167705,0,0,0
checthedy,0.0000546,0.000206189,0,0,0,0
ald,0,0.000206189,0,0,0,0.0000466
chcphdy,0.000178209,0,0,0,0,0
alar,0.0000546,0,0,0,0,0.0000466
checphey,0.0000546,0,0,0,0,0.0000466
airal,0,0,0,0,0,0.000152012
checkhol,0,0,0,0,0,0.000152012
aiis,0,0.000206189,0,0,0,0.0000466
chcfhy,0,0,0,0,0.00107946,0.0000466
alshey,0,0,0.00167705,0,0,0
chary,0.0000546,0,0,0,0,0.0000466
alo,0,0,0,0,0,0.000152012
checkhed,0,0,0,0,0,0.000152012
alkedy,0.0000546,0,0,0,0,0.0000466
chan,0,0,0,0,0,0.000152012
aldar,0,0.000206189,0,0,0,0.0000466
checkhdy,0.0000546,0.000206189,0,0,0,0
alchor,0,0,0,0,0,0.000152012
chalkar,0.0000546,0,0,0,0,0.0000466
alchdy,0.0000546,0,0.000514139,0,0,0
ch,0.0000546,0,0,0,0,0.0000466
chdedy,0,0,0,0,0,0.000152012
c,0.0000546,0,0.000514139,0,0,0
airod,0,0,0,0,0,0.000152012
chechey,0,0.000206189,0,0,0,0.0000466
chedor,0.0000546,0,0,0,0,0.0000466
arodl,0,0.000206189,0,0,0,0.0000466
aikhy,0,0.000206189,0,0,0,0.0000466
arod,0,0.000672559,0,0,0,0
aiiny,0.000178209,0,0,0,0,0
arl,0,0.000206189,0,0,0,0.0000466
aiidy,0,0,0,0,0,0.000152012
arain,0,0,0,0,0,0.000152012
adam,0,0,0,0,0,0.000152012
chls,0.0000546,0.000206189,0,0,0,0
cher,0.000178209,0,0,0,0,0
cheokey,0,0,0,0,0,0.000152012
chkeedy,0.000178209,0,0,0,0,0
chorol,0,0,0,0,0,0.000152012
cheodar,0,0,0,0,0,0.000152012
chokeol,0,0,0,0,0,0.000152012
chosaiin,0,0,0,0,0,0.000152012
chokeedy,0,0,0,0,0,0.000152012
chokchy,0,0,0,0,0,0.000152012
chepchedy,0.0000546,0,0,0,0,0.0000466
cheer,0,0,0.000514139,0,0,0.0000466
chokchedy,0,0,0,0,0,0.000152012
chlar,0,0,0,0,0,0.000152012
cholkeeey,0.0000546,0,0,0,0,0.0000466
chotam,0,0,0,0,0,0.000152012
chokal,0,0,0.000514139,0,0,0.0000466
cheokedy,0,0,0,0,0,0.000152012
cheyky,0.0000546,0,0,0,0,0.0000466
cheokaiin,0,0,0,0,0,0.000152012
cheoaiin,0,0,0,0,0,0.000152012
chod,0.000178209,0,0,0,0,0
cholkeedy,0,0,0,0,0,0.000152012
cholal,0,0.000206189,0,0,0,0.0000466
cholkar,0.0000546,0,0,0,0,0.0000466
choy,0,0,0.000514139,0,0,0.0000466
cheeaiin,0.000178209,0,0,0,0,0
chopchy,0,0,0,0,0,0.000152012
chekeey,0,0,0.000514139,0,0,0.0000466
chll,0,0,0,0,0,0.000152012
cholkal,0,0.000206189,0,0,0,0.0000466
cheolkeedy,0.0000546,0,0,0,0,0.0000466
cholkain,0.0000546,0,0,0,0,0.0000466
cheekey,0.0000546,0,0,0,0,0.0000466
cheked,0,0,0.00167705,0,0,0
cheef,0.0000546,0.000206189,0,0,0,0
chekchy,0.0000546,0,0.000514139,0,0,0
chkey,0,0,0.000514139,0,0,0.0000466
chotchdy,0,0,0,0,0.003521046,0
cheedain,0,0,0,0,0,0.000152012
cheed,0,0,0,0,0,0.000152012
cholchey,0.0000546,0,0,0,0,0.0000466
cholchedy,0,0.000206189,0,0,0,0.0000466
chesy,0.0000546,0.000206189,0,0,0,0
dchy,0.000178209,0,0,0,0,0
dalaiin,0.0000546,0,0,0,0,0.0000466
dychedy,0.0000546,0.000206189,0,0,0,0
do,0,0.000206189,0,0,0,0.0000466
dedy,0.000178209,0,0,0,0,0
dairy,0,0,0,0,0,0.000152012
dalkedy,0,0,0,0,0,0.000152012
dm,0,0.000206189,0,0,0,0.0000466
dykedy,0.0000546,0.000206189,0,0,0,0
dairar,0.0000546,0,0,0,0,0.0000466
deedy,0.000178209,0,0,0,0,0
dlchd,0,0,0,0,0.00107946,0.0000466
cseeky,0.000178209,0,0,0,0,0
dolshedy,0.000178209,0,0,0,0,0
cphol,0.0000546,0,0,0,0,0.0000466
dsheo,0,0,0,0,0.00107946,0.0000466
dolchedy,0.0000546,0,0,0,0,0.0000466
dchdar,0,0.000206189,0,0,0,0.0000466
dshees,0.0000546,0,0,0,0,0.0000466
chtedy,0.0000546,0.000206189,0,0,0,0
daiiral,0,0,0,0,0,0.000152012
ctheey,0,0.000206189,0,0,0,0.0000466
dkedy,0.000178209,0,0,0,0,0
chtain,0,0,0,0,0,0.000152012
daiindy,0,0,0,0,0,0.000152012
cseey,0.0000546,0,0,0,0,0.0000466
daror,0.000178209,0,0,0,0,0
dalom,0.0000546,0,0,0,0.00107946,0
darom,0.0000546,0,0,0,0.00107946,0
dalo,0.000178209,0,0,0,0,0
darol,0.000178209,0,0,0,0,0
cphey,0.000178209,0,0,0,0,0
dady,0.0000546,0,0,0,0,0.0000466
dchos,0,0,0.000514139,0,0,0.0000466
darchedy,0,0,0,0,0.00107946,0.0000466
ckheey,0,0,0,0,0,0.000152012
dkain,0.0000546,0,0,0,0,0.0000466
dykeedy,0.000178209,0,0,0,0,0
chsdy,0.000178209,0,0,0,0,0
dshdy,0.0000546,0.000206189,0,0,0,0
dolor,0.0000546,0,0,0,0,0.0000466
chtl,0,0,0,0,0,0.000152012
chtar,0,0,0,0,0.00107946,0.0000466
cthhy,0,0.000672559,0,0,0,0
deeedy,0.0000546,0,0,0,0,0.0000466
chtaiin,0,0,0.000514139,0,0,0.0000466
chsky,0.0000546,0,0,0,0,0.0000466
kechy,0,0,0,0,0,0.000152012
far,0,0.000206189,0,0,0,0.0000466
kan,0.0000546,0,0,0,0,0.0000466
lchdal,0,0.000206189,0,0,0,0.0000466
keedain,0,0,0,0,0,0.000152012
lchdain,0,0,0,0,0,0.000152012
kcheeor,0,0,0,0,0,0.000152012
lchar,0.0000546,0,0,0,0,0.0000466
kairam,0,0,0,0,0,0.000152012
lchs,0.0000546,0,0,0,0,0.0000466
lcheod,0,0,0,0,0.00107946,0.0000466
laiiin,0,0,0,0,0,0.000152012
keechy,0,0,0,0,0,0.000152012
ksheody,0,0,0,0,0,0.000152012
kcheor,0,0,0,0,0.00107946,0.0000466
ksheey,0.0000546,0.000206189,0,0,0,0
lchedar,0.0000546,0,0,0,0.00107946,0
ksheeol,0,0,0,0,0,0.000152012
kalkal,0,0,0,0,0,0.000152012
lchol,0.0000546,0,0,0,0,0.0000466
iir,0,0.000206189,0,0,0,0.0000466
lcheal,0,0,0,0,0,0.000152012
lchody,0.0000546,0,0,0,0,0.0000466
lfchedy,0,0,0,0,0,0.000152012
kshd,0.000178209,0,0,0,0,0
keed,0.000178209,0,0,0,0,0
kshar,0,0,0,0,0,0.000152012
lfchy,0.0000546,0,0,0,0,0.0000466
korchy,0.0000546,0,0,0,0,0.0000466
lchees,0.0000546,0,0,0,0,0.0000466
lchl,0.0000546,0,0,0,0,0.0000466
kcheey,0,0,0,0,0,0.000152012
ko,0,0,0,0,0,0.000152012
dyteey,0,0,0,0,0,0.000152012
kl,0,0,0,0,0,0.000152012
karar,0.0000546,0.000206189,0,0,0,0
lchg,0,0,0,0,0,0.000152012
lchedam,0.0000546,0,0,0,0,0.0000466
keor,0,0,0,0,0.00107946,0.0000466
kais,0,0,0,0,0,0.000152012
keodar,0.0000546,0.000206189,0,0,0,0
kaiiin,0.0000546,0,0,0,0,0.0000466
keeos,0,0,0,0,0,0.000152012
fshedy,0.0000546,0,0,0,0.00107946,0
lcheor,0,0,0,0,0,0.000152012
eeol,0,0,0,0,0,0.000152012
ldol,0.000178209,0,0,0,0,0
ear,0,0.000206189,0,0,0,0.0000466
lcheody,0.0000546,0,0,0,0,0.0000466
dytedy,0.0000546,0.000206189,0,0,0,0
lody,0,0,0,0,0,0.000152012
octhody,0.0000546,0,0.000514139,0,0,0
lkeo,0,0.000206189,0,0,0,0.0000466
octhedy,0.0000546,0,0,0,0,0.0000466
lokeey,0,0,0,0,0,0.000152012
octhdy,0,0,0,0,0,0.000152012
ofchy,0,0.000672559,0,0,0,0
ockhhy,0,0,0,0,0,0.000152012
od,0,0,0.000514139,0,0.00107946,0
ockhey,0.0000546,0,0,0,0,0.0000466
lolkaiin,0.0000546,0,0,0,0,0.0000466
oikhy,0.0000546,0,0,0,0,0.0000466
lokam,0.0000546,0,0,0,0,0.0000466
oeeey,0.0000546,0.000206189,0,0,0,0
odair,0,0,0.00167705,0,0,0
odeeey,0.0000546,0,0,0,0,0.0000466
lkshey,0,0,0,0,0.00107946,0.0000466
oal,0.0000546,0,0,0,0,0.0000466
lkeeor,0.0000546,0,0,0,0,0.0000466
oair,0,0,0,0,0,0.000152012
lkedain,0,0,0,0,0,0.000152012
oaiir,0,0,0,0,0,0.000152012
lty,0,0,0,0,0,0.000152012
loldy,0.0000546,0,0.000514139,0,0,0
lteey,0.0000546,0,0,0,0,0.0000466
ltary,0.0000546,0,0,0,0,0.0000466
oithy,0.0000546,0,0,0,0,0.0000466
odeedy,0,0.000206189,0,0,0,0.0000466
lodar,0,0,0,0,0.00107946,0.0000466
ltain,0.0000546,0,0,0,0,0.0000466
lod,0.0000546,0,0,0,0,0.0000466
lkches,0,0,0,0,0,0.000152012
lldy,0,0,0,0,0,0.000152012
lsheol,0.0000546,0,0,0,0,0.0000466
oedy,0.0000546,0,0,0,0,0.0000466
oeedaiin,0,0,0,0,0,0.000152012
ofchey,0.0000546,0,0,0,0,0.0000466
ofy,0.0000546,0.000206189,0,0,0,0
ofal,0.0000546,0,0,0,0,0.0000466
oeeal,0,0,0,0,0,0.000152012
lkedal,0,0,0,0,0,0.000152012
lsheckhy,0.000178209,0,0,0,0,0
lkechey,0,0,0,0,0,0.000152012
lshdy,0.000178209,0,0,0,0,0
lkeal,0,0,0,0,0,0.000152012
lkaiir,0,0,0,0,0,0.000152012
lpchdy,0.0000546,0,0,0,0,0.0000466
lshety,0.000178209,0,0,0,0,0
lsaiin,0,0,0,0,0,0.000152012
oltal,0.000178209,0,0,0,0,0
okeo,0,0.000672559,0,0,0,0
okas,0,0.000206189,0,0,0,0.0000466
olkechy,0.0000546,0,0,0,0,0.0000466
ollchy,0.000178209,0,0,0,0,0
oltain,0.000178209,0,0,0,0,0
okchedam,0,0,0,0,0,0.000152012
oltaiin,0.000178209,0,0,0,0,0
olkedaiin,0.0000546,0.000206189,0,0,0,0
olfchey,0.0000546,0,0,0,0,0.0000466
olkeeor,0,0,0,0,0,0.000152012
oleeey,0,0,0,0,0,0.000152012
okeedain,0,0,0,0,0.00107946,0.0000466
oleeedy,0.0000546,0,0,0,0,0.0000466
oked,0,0.000206189,0.000514139,0,0,0
oldam,0,0.000672559,0,0,0,0
okchdal,0,0,0.000514139,0,0,0.0000466
old,0,0.000206189,0.000514139,0,0,0
okalchedy,0,0,0.000514139,0,0,0.0000466
olcheo,0,0,0,0,0,0.000152012
okeeshy,0,0,0,0,0,0.000152012
olshed,0.000178209,0,0,0,0,0
olo,0.0000546,0,0,0,0,0.0000466
oloy,0.0000546,0.000206189,0,0,0,0
okeedar,0,0,0,0,0,0.000152012
olchdaiin,0,0.000672559,0,0,0,0
okeear,0,0,0,0,0,0.000152012
olchcthy,0.000178209,0,0,0,0,0
olsheor,0.0000546,0.000206189,0,0,0,0
olos,0,0.000206189,0,0,0,0.0000466
olkeear,0,0,0,0,0,0.000152012
olaiir,0,0.000672559,0,0,0,0
olom,0.000178209,0,0,0,0,0
okory,0.0000546,0,0,0,0,0.0000466
okarol,0,0,0,0,0,0.000152012
okom,0,0.000206189,0,0,0,0.0000466
okalor,0.0000546,0,0,0,0,0.0000466
oloky,0.000178209,0,0,0,0,0
okalchy,0.000178209,0,0,0,0,0
okiin,0.0000546,0,0,0,0,0.0000466
olkees,0,0,0,0,0.00107946,0.0000466
okalal,0,0,0,0,0,0.000152012
opched,0,0,0,0,0,0.000152012
opchsd,0.0000546,0,0,0,0,0.0000466
oporaiin,0,0,0,0,0,0.000152012
osal,0.0000546,0,0,0,0,0.0000466
otechy,0,0,0,0,0,0.000152012
otairor,0,0,0,0,0,0.000152012
otchar,0.0000546,0,0,0,0,0.0000466
opol,0.0000546,0,0,0,0,0.0000466
oteeos,0,0,0,0,0,0.000152012
opcholor,0.000178209,0,0,0,0,0
orom,0.0000546,0,0,0,0,0.0000466
oteaiin,0,0,0,0,0,0.000152012
oteodaiin,0,0,0.000514139,0,0,0.0000466
otcheey,0,0,0,0,0,0.000152012
oroiiin,0.000178209,0,0,0,0,0
oteodar,0,0,0.000514139,0,0,0.0000466
oro,0.000178209,0,0,0,0,0
opoly,0.000178209,0,0,0,0,0
oteedar,0.0000546,0,0,0,0,0.0000466
oteedal,0,0,0,0,0,0.000152012
orchedy,0.0000546,0,0,0,0,0.0000466
opchor,0.0000546,0,0,0,0,0.0000466
orchcthy,0.0000546,0,0,0,0,0.0000466
opches,0,0.000206189,0,0,0,0.0000466
otes,0.0000546,0,0,0,0,0.0000466
otear,0,0,0,0,0,0.000152012
oteos,0,0.000206189,0,0,0,0.0000466
oteedain,0,0,0,0,0,0.000152012
otedain,0,0,0,0,0,0.000152012
oteeam,0,0,0,0,0,0.000152012
oqol,0.000178209,0,0,0,0,0
opalkaiin,0.0000546,0,0,0,0,0.0000466
oqokain,0.0000546,0,0,0,0,0.0000466
oor,0,0.000206189,0,0,0,0.0000466
otaral,0,0,0,0,0,0.000152012
oltydy,0.0000546,0,0,0,0,0.0000466
opshedy,0.0000546,0,0,0,0,0.0000466
olteody,0.0000546,0,0,0,0,0.0000466
pcheeody,0,0.000206189,0,0,0,0.0000466
pairar,0,0,0,0,0,0.000152012
pchdol,0,0.000206189,0,0,0,0.0000466
polchey,0.0000546,0,0,0,0,0.0000466
qeedar,0.0000546,0,0,0,0,0.0000466
qodaiiin,0,0,0,0,0,0.000152012
qckhedy,0.0000546,0,0,0,0,0.0000466
polched,0.0000546,0,0,0,0,0.0000466
qodair,0,0,0,0,0.00107946,0.0000466
polchdy,0.0000546,0,0,0,0,0.0000466
qochedy,0,0,0,0,0,0.000152012
polarar,0.0000546,0,0,0,0,0.0000466
pcheodar,0.0000546,0,0,0,0,0.0000466
polar,0,0,0,0,0,0.000152012
qcthey,0.0000546,0,0,0,0,0.0000466
qoair,0,0,0,0,0,0.000152012
qaiin,0,0,0,0,0,0.000152012
qoear,0,0.000206189,0,0,0,0.0000466
pchdam,0,0,0,0,0,0.000152012
qoeeody,0,0,0,0,0,0.000152012
qoekedy,0.0000546,0.000206189,0,0,0,0
pody,0,0.000206189,0.000514139,0,0,0
paiir,0,0,0,0,0,0.000152012
qodeey,0.0000546,0,0,0,0,0.0000466
qoeees,0,0,0,0,0,0.000152012
podair,0,0.000206189,0,0,0,0.0000466
qcthy,0.0000546,0,0,0,0,0.0000466
qkain,0,0,0,0,0,0.000152012
qcthhy,0,0,0.000514139,0,0,0.0000466
pochedy,0,0.000206189,0,0,0,0.0000466
pcheedy,0.0000546,0,0,0,0,0.0000466
poar,0,0,0,0,0,0.000152012
qckhy,0.0000546,0,0,0,0,0.0000466
pdar,0.0000546,0,0,0,0,0.0000466
pchedain,0,0.000206189,0,0,0,0.0000466
pdal,0.0000546,0,0,0,0,0.0000466
pshol,0.000178209,0,0,0,0,0
psheoldy,0.000178209,0,0,0,0,0
qocphdy,0.0000546,0,0,0,0,0.0000466
qodal,0.0000546,0,0,0,0,0.0000466
pcholky,0,0,0,0,0,0.000152012
pshdar,0,0.000206189,0,0,0,0.0000466
qekaiin,0.0000546,0.000206189,0,0,0,0
pal,0,0,0,0,0,0.000152012
qoeeo,0.0000546,0,0,0,0,0.0000466
pair,0,0.000206189,0,0,0,0.0000466
qoeedaiin,0,0,0,0,0,0.000152012
poraiin,0,0,0,0,0,0.000152012
qeeedy,0.0000546,0,0,0,0,0.0000466
poly,0,0,0,0,0,0.000152012
pcheos,0,0,0,0,0,0.000152012
polor,0,0,0,0,0,0.000152012
qeedy,0.000178209,0,0,0,0,0
porain,0.0000546,0,0,0,0,0.0000466
otos,0,0,0,0,0,0.000152012
qotear,0,0,0,0,0,0.000152012
qoor,0,0.000206189,0,0,0.00107946,0
qoteesy,0.000178209,0,0,0,0,0
qotl,0.0000546,0,0,0,0,0.0000466
qolar,0.0000546,0,0,0,0,0.0000466
qolaiin,0.000178209,0,0,0,0,0
qotedor,0.0000546,0,0,0,0,0.0000466
qoteeey,0,0,0,0,0,0.000152012
qokcheedy,0,0,0,0,0.00107946,0.0000466
qokoiin,0.0000546,0,0,0,0,0.0000466
qotechy,0,0,0,0,0,0.000152012
qokedam,0,0,0.000514139,0,0,0.0000466
qotolcheo,0,0.000206189,0,0,0,0.0000466
qolshy,0.0000546,0,0,0,0,0.0000466
qolal,0.000178209,0,0,0,0,0
qoteeo,0,0,0,0,0,0.000152012
qokoldy,0.0000546,0,0.000514139,0,0,0
qokod,0,0,0,0,0,0.000152012
qotcho,0,0,0,0,0.00107946,0.0000466
qolchy,0.000178209,0,0,0,0,0
qopcheos,0,0,0,0,0,0.000152012
qos,0,0,0,0,0.00107946,0.0000466
qolsheedy,0.000178209,0,0,0,0,0
qokaram,0,0,0,0,0.00107946,0.0000466
qokeeos,0,0,0,0,0,0.000152012
qopcheedy,0.0000546,0,0,0,0,0.0000466
qolcheol,0.0000546,0,0,0,0.00107946,0
qotchedar,0.0000546,0,0,0,0,0.0000466
qolshey,0.000178209,0,0,0,0,0
qokalchdy,0,0.000206189,0,0,0,0.0000466
qolshedy,0.000178209,0,0,0,0,0
qotaiiin,0,0,0,0,0.00107946,0.0000466
qolcheedy,0.0000546,0,0,0,0,0.0000466
qokaim,0,0.000206189,0,0,0,0.0000466
qotchody,0,0,0.000514139,0,0,0.0000466
qotas,0.000178209,0,0,0,0,0
qokydy,0.000178209,0,0,0,0,0
qoteal,0,0,0,0,0,0.000152012
qokcho,0,0,0.000514139,0,0.00107946,0
qofcheol,0.0000546,0,0,0,0,0.0000466
qokeear,0,0,0,0,0,0.000152012
qotes,0.0000546,0,0,0,0,0.0000466
qolkaiin,0,0,0,0,0,0.000152012
rodam,0,0,0,0,0,0.000152012
shekaiin,0.000178209,0,0,0,0,0
shchy,0,0,0,0,0,0.000152012
shedam,0.0000546,0,0,0,0,0.0000466
roly,0.0000546,0,0,0,0,0.0000466
sheokaiin,0.0000546,0,0,0,0,0.0000466
rchy,0.000178209,0,0,0,0,0
shefchdy,0.0000546,0.000206189,0,0,0,0
shekam,0.0000546,0.000206189,0,0,0,0
qy,0.000178209,0,0,0,0,0
sheeodar,0,0,0,0,0,0.000152012
sheekeey,0.0000546,0,0,0,0,0.0000466
shcphhy,0.0000546,0,0,0,0,0.0000466
saral,0.000178209,0,0,0,0,0
shekedy,0.000178209,0,0,0,0,0
sheeor,0.0000546,0,0,0,0,0.0000466
shckhhy,0,0,0,0,0,0.000152012
sheckhal,0.000178209,0,0,0,0,0
sheedo,0,0.000206189,0,0,0,0.0000466
san,0.0000546,0,0,0,0,0.0000466
sheols,0.0000546,0,0.000514139,0,0,0
shechy,0.0000546,0,0,0,0,0.0000466
shdaiin,0.0000546,0.000206189,0,0,0,0
sheodal,0,0,0.000514139,0,0,0.0000466
sheeeky,0,0.000206189,0,0,0,0.0000466
salkeedy,0.0000546,0,0,0,0,0.0000466
rolchy,0.0000546,0,0,0,0,0.0000466
saldy,0.0000546,0.000206189,0,0,0,0
rody,0,0,0,0,0,0.000152012
salchedy,0.000178209,0,0,0,0,0
rodaiin,0,0.000206189,0,0,0.00107946,0
rl,0,0,0,0,0,0.000152012
sheekar,0,0.000206189,0,0,0,0.0000466
rchr,0.000178209,0,0,0,0,0
sairol,0,0,0,0,0,0.000152012
rcheky,0.000178209,0,0,0,0,0
saino,0.000178209,0,0,0,0,0
sheokey,0.0000546,0.000206189,0,0,0,0
saim,0.0000546,0.000206189,0,0,0,0
raral,0,0,0.000514139,0,0,0.0000466
raly,0.0000546,0,0,0,0,0.0000466
sheek,0,0,0,0,0,0.000152012
sheeckhy,0.0000546,0,0,0,0,0.0000466
rshey,0.0000546,0,0,0,0,0.0000466
sches,0.0000546,0.000206189,0,0,0,0
shdair,0.0000546,0,0,0,0,0.0000466
qotsheod,0,0.000206189,0,0,0,0.0000466
sarar,0.0000546,0,0,0,0,0.0000466
sas,0.0000546,0.000206189,0,0,0,0
tedair,0.0000546,0,0,0,0,0.0000466
shs,0.0000546,0.000206189,0,0,0,0
shetey,0.0000546,0,0.000514139,0,0,0
tchol,0.0000546,0,0,0,0,0.0000466
shokchy,0,0,0,0,0,0.000152012
shkchedy,0,0,0,0,0.00107946,0.0000466
tcho,0.0000546,0.000206189,0,0,0,0
skaiin,0,0,0,0,0,0.000152012
tcheey,0.000178209,0,0,0,0,0
shosaiin,0,0,0,0,0,0.000152012
tchedar,0.0000546,0,0,0,0,0.0000466
shokal,0.0000546,0,0,0,0,0.0000466
shodain,0.0000546,0,0,0,0,0.0000466
shkair,0,0.000206189,0,0,0,0.0000466
tchal,0.000178209,0,0,0,0,0
soaiin,0,0,0,0,0,0.000152012
tarol,0,0,0,0,0,0.000152012
tedo,0,0.000206189,0,0,0,0.0000466
tarar,0.0000546,0,0,0,0,0.0000466
shotchy,0,0.000206189,0,0,0,0.0000466
taral,0.000178209,0,0,0,0,0
sholkeedy,0,0,0,0,0,0.000152012
taraiin,0,0.000206189,0,0,0,0.0000466
shokar,0,0,0,0,0,0.000152012
ssheey,0,0,0,0,0,0.000152012
shokaiin,0.0000546,0,0,0,0,0.0000466
soral,0.0000546,0,0,0,0,0.0000466
shoikhy,0.0000546,0,0,0,0,0.0000466
teedar,0,0,0,0,0,0.000152012
shocfhy,0.0000546,0,0,0,0,0.0000466
shkar,0,0,0,0,0,0.000152012
shepchy,0.000178209,0,0,0,0,0
shkaiin,0,0,0,0,0,0.000152012
solcheol,0.000178209,0,0,0,0,0
sodar,0.0000546,0,0,0,0,0.0000466
teed,0,0,0,0,0,0.000152012
ychdy,0,0,0.000514139,0,0,0.0000466
ykeos,0,0.000206189,0.000514139,0,0,0
yteeo,0.0000546,0,0,0,0,0.0000466
ytair,0.000178209,0,0,0,0,0
ychedal,0,0,0,0,0,0.000152012
xar,0,0.000206189,0,0,0,0.0000466
yteol,0.0000546,0,0,0,0,0.0000466
ychees,0.0000546,0,0,0,0,0.0000466
ykeody,0,0.000672559,0,0,0,0
ypair,0,0,0.000514139,0,0,0.0000466
