text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
Enciphered - Buryat_No_Vowels,6.223045098,2.444160979,0.538479003,6.459797667,2.502314717,0.492909068,0.05848989,1.235797173,0.8124066,3.86221812,0.983728522,0.580909441,3.59099194,7.8,1.1612,1.884157515,0.510551923,-1.136435954,1.94511598,0.464848436,-1.367921847,0.136610971,0.029724614,172.9,3.369504493,0.511783489,0.264631779,3.510637464,0.754690871,0.278871659,1.692946195,154.08,0.006222983,0.000428638,32.51,0.048602698,0.000139944,738.8,1.612250313,0.63974558,9.958909767,0.026421321
Enciphered - Buryat_pCClass,5.838981119,2.303046828,0.530046038,6.071292546,2.33070827,0.490760204,0.044840561,1.228966669,0.792679195,3.583118181,0.996275829,0.59975235,3.416417157,8.5,1.21,1.873219765,0.523818821,-1.110898037,1.943074259,0.46241779,-1.427101569,0.13234942,0.029936741,157.38,3.261847049,0.502428906,0.261508067,3.649790833,0.79061902,0.278669262,1.506569933,154.62,0.006855042,0.000494648,32.38,0.00016474,0,701.02,1.605517505,0.646750205,10.42503795,0.031841273
Enciphered - Buryat_Sort_Alph,6.244920083,2.48115995,0.594267191,6.530075667,2.515451728,0.541824515,0.039795324,1.215893955,0.81328265,3.66861907,1.001593964,0.605009817,3.276765585,8.29,1.1776,1.844205872,0.533682426,-1.044650452,1.913752245,0.48707128,-1.221904981,0.138749284,0.030007431,175.93,4.348178454,0.5783564,0.238384304,4.178476325,1.129423714,0.253528582,0.660192064,150.63,0.00526225,0.000248756,32.22,0.216499359,0.062011603,601.72,1.673137541,0.58277438,10.08415957,0.029390832
Enciphered - Buryat_spl,6.198432021,2.405569064,0.595384373,6.445909267,2.465847398,0.55815805,0.046502501,1.222369439,0.773483837,3.742249841,0.990209014,0.572985769,3.408909768,9.05,1.3484,1.836763386,0.535930693,-1.032723009,1.913965635,0.472490085,-1.304741454,0.138987103,0.030258603,175.02,3.454652076,0.503556432,0.258463144,3.55916281,0.765289512,0.270390173,1.624345649,150.83,0.007714435,0.003375067,32.02,0.047620978,0.000164138,724.93,1.588388859,0.628835474,9.877220607,0.029703662
Enciphered - Buryat_Two_Vowels,6.222690443,2.404488198,0.555845127,6.454337823,2.4438688,0.521616385,0.057070727,1.213919159,0.73914381,3.481712622,1.002725643,0.579666945,3.329549437,8.2,1.2812,1.865857742,0.527168599,-1.086689785,1.935414528,0.470492659,-1.318932595,0.140877309,0.030103867,178.13,3.403243956,0.501735503,0.259607258,3.546021747,0.758649894,0.275524588,1.608398106,153.96,0.004847075,0.000689194,32.12,0.046693275,0.000181527,735.67,1.617586788,0.635401225,9.264617626,0.021496809
Enciphered - Buryat_u_vowels,6.172152623,2.495830787,0.575265733,6.449141143,2.51797959,0.528095286,0.060641575,1.260219099,0.816999278,3.72766501,0.992451434,0.612136784,3.444207839,8.02,1.074,1.871222209,0.524476776,-1.072126534,1.942634415,0.467179896,-1.331257776,0.13727398,0.02982794,172.36,3.31205003,0.506576524,0.266780705,3.555042761,0.762196655,0.277586635,1.626006683,154.15,0.004022343,0.00023746,32.46,0.048450558,0.000185297,734.23,1.618848176,0.639280079,9.898004889,0.026140064
Enciphered - Buryat_VC1,6.154413117,2.468430333,0.611302402,6.423202163,2.508606263,0.562812663,0.052749885,1.240924352,0.80206325,3.963702924,0.992721293,0.575206596,3.392261818,7.4,1.1648,1.871567357,0.529871086,-1.095340486,1.961425243,0.450262943,-1.411307136,0.137976764,0.029726161,172.99,3.326899714,0.514110336,0.265292564,3.528634466,0.754016042,0.278178451,1.698411619,153.98,0.008730304,0.003097367,32.49,0.048633767,0.000171839,732.46,1.619095758,0.642443599,9.28259664,0.028304437
Enciphered - Buryat_VC2,6.167363053,2.427066495,0.557353235,6.424923476,2.466016228,0.509746407,0.069238469,1.241049943,0.799278298,3.711497806,0.994438552,0.586407158,3.345480277,8.44,1.2112,1.867561532,0.524110405,-1.083254307,1.930973573,0.473354607,-1.293991874,0.135003791,0.029866182,169.77,3.326545415,0.516132369,0.26409735,3.461760777,0.762519428,0.278697729,1.611851073,152.69,0.0066893,0.000944828,32.35,0.046708403,0.000141902,734.81,1.598630082,0.637200572,9.559978265,0.027364105
Enciphered - Buryat_wdb,6.220660919,2.524898671,0.622855786,6.482134864,2.562148995,0.593182706,0.04309641,1.249625625,0.822469793,3.920114866,0.99972708,0.619620674,3.362240155,9.16,1.2068,1.869436335,0.527089257,-1.103401025,1.934494927,0.477952525,-1.327569256,0.140240244,0.029761556,176.68,3.344671406,0.515613287,0.26488009,3.5389409,0.757843731,0.277211687,1.73222002,153.83,0.005278096,0.002871287,32.55,0.049423714,0.000141283,738.7,1.608181983,0.636736293,9.418459792,0.025809968
Enciphered - Casebook_diplomatic_2v6c,3.788566956,2.594374374,1.368068095,4.681151373,2.860351101,1.053728481,0.169545188,1.660693136,1.775151212,3.161205283,0.872458794,0.758753532,3.056413176,13.83,2.28,1.528143889,0.65761431,-0.162301969,1.57002185,0.656727728,-0.267897234,0.337859823,0.036108479,262.38,6.204378275,0.49227777,0.377068024,3.53859162,0.745595291,0.369110813,2.665747003,112.38,0.002787852,0,27.03,0.071851339,0.007524722,244.46,1.84006472,0.459334684,5.341647189,0.047659372
Enciphered - Casebook_diplomatic_addB,7.038335822,5.330621954,1.236294128,8.603215447,5.841730091,0.944664865,0.198296495,2.077650667,3.059323349,3.716171103,0.866363553,1.127740133,3.394326909,9.77,2.0296,1.575836144,0.629837358,-0.213704372,1.625905817,0.614594067,-0.316134357,0.461331598,0.022495624,658.52,9.96091101,0.515973558,0.351030809,3.085703749,0.63433039,0.410481582,1.662870841,115.91,0.001235272,0,43.31,0.002104247,0.000100372,337.61,1.652902025,0.388897404,7.584967651,0.038659509
Enciphered - Casebook_diplomatic_affix,3.931022198,2.756874065,1.209999241,4.674581967,2.919658129,0.996052576,0.136518759,1.82311037,1.82335759,3.011699543,0.919410125,0.791169572,2.839508817,9.39,1.6148,1.641755056,0.626244792,-0.386327118,1.695805737,0.607601463,-0.498071958,0.093763833,0.021806493,72.26,2.509806298,0.67641351,0.386830888,2.965031478,0.950919397,0.354284922,1.344506671,122.14,0.002638857,0,43.48,0.015747349,0.000260245,504.81,1.210397803,0.543324627,7.916788527,0.03148236
Enciphered - Casebook_diplomatic_Alf,4.896306841,2.901521859,1.001859891,5.693111915,3.175122656,0.781287404,0.17369591,1.697321189,1.814810547,3.456425113,0.918527721,0.84377065,3.04837272,9.92,2.0716,1.557471295,0.642614753,-0.22594548,1.601928843,0.623054575,-0.300719114,0.101099789,0.022066208,101.07,3.381280603,0.622741873,0.366775182,3.197227598,1.073537504,0.353693773,1.277245607,114.34,0.000930378,0,43.6,0.012824291,7.96E-05,552.26,1.246056077,0.472065721,7.440155916,0.038393332
Enciphered - Casebook_diplomatic_Alfb,5.056487923,3.089045314,0.841032026,5.960268237,3.297667972,0.644056195,0.189584537,1.731923029,1.96125475,3.318704625,0.933601376,0.897581053,2.819908,10.31,2.1068,1.561442827,0.645142264,-0.203482278,1.596289521,0.63325262,-0.280620233,0.135852311,0.021654892,139.72,3.433251401,0.637827356,0.350200476,3.343077263,1.083225262,0.347936739,1.129884044,115.02,0.001374505,0,44.36,0.011403371,0.000193823,567.51,1.223337733,0.468244244,6.215824397,0.038052589
Enciphered - Casebook_diplomatic_bigraph1,4.67786893,3.368182692,1.303217065,5.695112336,3.688676801,1.005700511,0.176802977,1.866656309,2.054640306,3.40678799,0.885718708,0.843003189,3.251474204,9.92,2.0924,1.559638951,0.647195525,-0.22266593,1.598278654,0.627566615,-0.292868257,0.129099525,0.029152969,123.43,4.291220165,0.533362278,0.353728797,3.586562936,0.720260982,0.360203056,2.494483534,115.84,0.001218239,0,33.41,0.061338589,0.000483087,433.67,1.590539151,0.47382527,6.618692631,0.03733261
Enciphered - Casebook_diplomatic_bigraph2,5.33612099,3.94455385,1.434085077,6.501678273,4.39063445,1.163901798,0.183921644,1.985021753,2.571572184,3.531538059,0.838497097,0.916953958,3.294273831,9.96,2.0824,1.56701115,0.638855471,-0.225414202,1.610895424,0.622753142,-0.284364669,0.350175315,0.025526667,380.54,6.165012221,0.500461698,0.391052767,2.983751499,0.694199093,0.389652155,2.212657837,115.49,0.000878989,0,38.08,0.125048933,0.018217183,375.31,1.779276279,0.441306201,7.225090013,0.037521714
Enciphered - Casebook_diplomatic_bigraph3,4.904573882,3.586601539,1.47257468,6.016623383,4.01524005,1.167585726,0.168104846,1.884652675,2.348322252,3.515981087,0.843423226,0.887856914,3.390592288,10.37,2.164,1.547544642,0.634484878,-0.13896272,1.597925133,0.623293435,-0.271083723,0.406912201,0.026719848,407.53,6.270410871,0.512667324,0.393311993,2.803466326,0.728025421,0.395525385,2.054193512,113.4,0.00127757,0,36.32,0.146866169,0.029161817,333.94,1.774264602,0.441447585,6.604122542,0.042173829
Enciphered - Casebook_diplomatic_conflc,3.750595035,2.578262689,1.356712279,4.563307201,2.835704049,1.073637557,0.160243454,1.719410768,1.751580509,3.1102813,0.887585704,0.743878544,3.030228201,10.6,2.0732,1.544301837,0.642439258,-0.182096421,1.614292308,0.617200202,-0.287488034,0.26752359,0.026905914,205.95,4.042063559,0.567516023,0.414816898,2.853949804,0.853238723,0.407192351,1.848602103,114.68,0.00224894,0,35.72,0.04362588,0.002335374,344,1.653181618,0.498315428,5.924164213,0.037307749
Enciphered - Casebook_diplomatic_Crema,3.732055521,2.589847837,1.384648518,4.39355081,2.662519619,1.193091005,0.1713898,1.723555989,1.557117494,3.223036936,0.935761931,0.729389706,2.890951322,8.44,1.2588,1.8267564,0.561404762,-0.927943864,1.85584027,0.544360908,-1.016213129,0.085238172,0.018122411,65.15,1.480646134,0.746810985,0.385432299,2.583809393,0.952786462,0.370385885,1.694869579,149.93,0.00151034,0,51.63,0.012749144,0.000260932,695.18,1.333162215,0.654286339,7.994949501,0.021738893
Enciphered - Casebook_diplomatic_mCClass,3.694659132,2.517445505,1.397511264,4.4814919,2.78115574,1.115103292,0.19882438,1.704823821,1.689339743,3.139591779,0.877488621,0.68996953,2.88927739,10.2,2.0864,1.548057557,0.624496279,-0.134257903,1.597801942,0.616397091,-0.253121467,0.201795237,0.032362542,153.18,4.240883993,0.511478305,0.384742704,3.467494571,0.805306915,0.389082332,2.066048342,113.82,0.001948702,0,29.98,0.003862663,0.000191487,324.5,1.723687231,0.489125384,6.707846515,0.039802112
Enciphered - Casebook_diplomatic_mvCClass,3.563793674,2.452876681,1.466220921,4.38535502,2.741596993,1.154012353,0.180738309,1.653211973,1.688568092,3.141825027,0.866481233,0.710402023,3.166745405,10.86,2.2,1.495404976,0.638674385,-0.052143316,1.558459119,0.627531176,-0.168768103,0.208963064,0.037933278,153.12,6.233616938,0.485879853,0.380652724,3.505900449,0.777205786,0.383682903,2.370510937,109.16,0.001559553,0,25.78,0.003144923,0.000137019,224.33,1.794916124,0.461818341,6.32210362,0.040751817
Enciphered - Casebook_diplomatic_No_Voicing,3.790402955,2.60331283,1.344598178,4.596330045,2.860821206,1.057428394,0.177643199,1.798280153,1.754055367,3.082703065,0.876116569,0.709323414,3.080473171,10.01,2.0524,1.575034006,0.626774063,-0.212722471,1.611757684,0.624148975,-0.31056407,0.119692319,0.02447487,92.91,2.851439055,0.630086669,0.380523674,3.082391934,0.887467923,0.383251841,1.842512002,115.93,0.001322333,0,39.06,0.016098467,0.000105299,456.69,1.395907664,0.526331156,7.052606583,0.036641626
Enciphered - Casebook_diplomatic_No_Vowels,2.595793466,1.755730617,1.436705062,3.252670471,1.933331174,1.13759289,0.096877858,1.649979324,1.341786327,2.602768726,0.935361269,0.65906704,2.230174645,12.51,2.408,1.474588158,0.66506239,-0.061949789,1.529861372,0.653457428,-0.156469522,0.122101611,0.02525955,64.21,2.618408701,0.762564546,0.443352985,2.367071707,0.992948728,0.436869414,1.356123527,105.46,0.002078303,0,37.04,0.027330886,0.000512561,288.69,1.411626194,0.555591308,5.648035042,0.04925417
Enciphered - Casebook_diplomatic_pCClass,3.50504609,2.370151168,1.439971957,4.28300225,2.635782625,1.126980168,0.151841239,1.668657878,1.616660857,3.090945686,0.880178069,0.703162437,2.996216111,11.56,2.2836,1.511449522,0.641307649,-0.078440754,1.56958643,0.633354682,-0.205856109,0.243849194,0.029755416,175.75,4.114966403,0.56339739,0.410232099,2.964376261,0.869586146,0.387652687,1.937076827,111.26,0.005016477,0,32.41,0.006540645,0.000134884,310.65,1.659718248,0.494099188,5.510048847,0.050434525
Enciphered - Casebook_diplomatic_Sort_Alph,3.741758518,2.600394632,1.430647893,4.571787169,2.88299685,1.134992627,0.171891273,1.778792621,1.770911228,3.121886118,0.874731831,0.696010265,2.906250602,10.77,2.174,1.549470243,0.634082071,-0.144087268,1.588226002,0.639435953,-0.272655832,0.100502833,0.022413459,76.92,3.182085132,0.702050341,0.380589648,2.920658071,1.321746571,0.367998916,0.892302753,113.83,0.001663752,0,42.38,0.08813253,0.007560816,411.97,1.499289196,0.534657486,7.23685703,0.042536435
Enciphered - Casebook_diplomatic_spl,3.770803902,2.588679879,1.367796916,4.889707744,2.963376082,0.952461972,0.171022212,1.581649794,1.878930377,3.077048808,0.845628544,0.79320574,3.020892075,16.29,2.9236,1.381092337,0.668997787,0.118391868,1.414238209,0.659027699,0.094334976,0.470915593,0.048369962,364.27,17.40471561,0.400596062,0.385207698,3.951315561,0.62564489,0.390406495,2.935150404,95.01,0.006532663,0.000242527,20.56,0.318121414,0.105570326,97.24,1.534961487,0.36339418,4.358429646,0.09570285
Enciphered - Casebook_diplomatic_Two_Vowels,3.763927134,2.57771542,1.354524766,4.58269352,2.835282422,1.075379755,0.178307217,1.743222899,1.747725569,3.131134891,0.874567027,0.723995292,2.991061412,10.42,2.1492,1.550489233,0.640146026,-0.167730117,1.598001504,0.63080682,-0.277225325,0.227837465,0.024153556,175.22,3.375032015,0.614886841,0.41167449,2.651405346,0.87118647,0.399497773,1.793592216,113.98,0.001371815,0,39.58,0.022460268,0.000287546,397.39,1.518460043,0.512776086,6.319792421,0.040129837
Enciphered - Casebook_diplomatic_u_vowels,3.789562758,2.602834653,1.405342433,4.64194293,2.881894945,1.105299995,0.172080061,1.700883963,1.772777923,3.189056363,0.86468168,0.718080173,2.945448256,10.87,2.2092,1.554394486,0.636815541,-0.171176545,1.58769859,0.635741459,-0.267814111,0.325155161,0.024648031,252.65,4.106865631,0.592500494,0.425710386,2.609069887,0.85270052,0.398396649,1.853185096,113.45,0.001847143,0,38.78,0.045858326,0.000588516,344.35,1.643641316,0.499935033,5.592505709,0.043071982
Enciphered - Casebook_diplomatic_VC1,3.777078454,2.590178607,1.38504035,4.921656823,3.165931763,0.918993315,0.16932952,1.665372113,2.057846343,2.907667163,0.774340086,0.758893718,2.846930138,21.4,3.5408,1.225658466,0.670668465,0.40110049,1.299684129,0.660524222,0.323566602,0.533095635,0.049740589,413.18,18.84520873,0.379262069,0.382599077,3.952381666,0.621105103,0.402051427,2.745679105,80.52,0.01359213,0.000678318,20.02,0.186175951,0.02287551,90.38,1.369916104,0.334245902,3.728237003,0.126546274
Enciphered - Casebook_diplomatic_VC2,3.777576508,2.592405498,1.384542911,4.797125451,2.933379097,0.997223015,0.180428199,1.618881451,1.866614712,3.058823874,0.838197518,0.7596338,2.89563656,15.63,2.6388,1.429642565,0.679211913,-0.026222947,1.500791196,0.649916281,-0.069467056,0.343960464,0.045365268,266.24,13.80608264,0.404185216,0.387557487,4.002531402,0.661700538,0.379348605,2.839539648,101.96,0.008238614,0.000342039,21.86,0.132170603,0.011916658,120.46,1.702878821,0.394187181,5.340199678,0.061917425
Enciphered - Casebook_diplomatic_wdb,4.323177752,3.408181487,1.772877256,5.436226501,3.740430479,1.47977623,0.069737058,1.935149031,2.173366156,3.654579392,0.976010852,1.011256905,2.989480715,13.93,2.014,1.595264013,0.660235524,-0.359830642,1.642442979,0.645688629,-0.44573838,0.095075712,0.022125157,83.91,2.732011278,0.635908468,0.361099623,3.261402374,0.902799486,0.318328847,1.607015611,122.19,0.001660684,0,43.21,0.014796364,0.000149885,559.4,1.252046292,0.518784208,5.7297853,0.037072563
Enciphered - Casebook_norm_2v6c,3.953704981,2.693089218,1.253676547,4.899279487,2.931220677,0.970125664,0.160270246,1.622566345,1.755536738,3.24261734,0.896496316,0.846725455,3.264133253,14.02,2.3476,1.499854307,0.660933092,-0.122276417,1.552027567,0.646441171,-0.205658426,0.347311839,0.044295199,281.49,6.965584911,0.463981793,0.305766167,3.002788715,0.70735298,0.33104764,2.820456812,109.61,0.001477166,0,21.73,0.073394724,0.00790677,233.25,1.861659878,0.418398295,5.723956447,0.042569991
Enciphered - Casebook_norm_addB,7.386476829,5.608000647,1.193588504,9.11166486,6.101585323,0.909556634,0.176807999,1.999068841,2.969717177,3.92849403,0.896129267,1.21039441,3.614389012,10.59,2.0916,1.548054977,0.634615387,-0.17470612,1.593466137,0.631233441,-0.260206272,0.465265424,0.025427196,696.01,11.01182062,0.493113438,0.306529872,2.747177267,0.60772828,0.386327718,1.652450622,111.62,0.000246843,0,38.18,0.001724019,0.000119784,324.56,1.644699649,0.359986185,7.604930079,0.037483855
Enciphered - Casebook_norm_affix,4.171022104,2.803117892,1.139673981,4.922568306,2.944136612,0.951191816,0.093707208,1.762792887,1.758138608,3.203178528,0.962895442,0.868061686,2.892704764,9.27,1.5964,1.660022755,0.61244273,-0.43779849,1.699608152,0.599919312,-0.513690077,0.097507933,0.025072993,79.78,2.711548895,0.637526891,0.3193854,2.559280168,0.926654629,0.316374273,1.113007301,122.66,0.001614014,0,37.49,0.019075101,0.000174991,514.51,1.249728496,0.500869653,9.673780623,0.024558583
Enciphered - Casebook_norm_Alf,5.145056916,2.969468254,0.920643858,6.023232172,3.195578776,0.707085668,0.176513497,1.612010202,1.698418829,3.703410453,0.928083388,0.867648993,3.447124536,10.34,2.046,1.544391496,0.636666158,-0.136169147,1.605385288,0.615668676,-0.247457916,0.100658885,0.025005974,105.38,3.551612926,0.589326173,0.304580417,2.993257072,1.047649775,0.325818912,1.198440144,113.22,0.000343215,0,38.37,0.015098299,0.000113676,563.29,1.268766605,0.44245742,7.320666243,0.034556953
Enciphered - Casebook_norm_Alfb,5.279937275,3.1928231,0.784896513,6.242470148,3.347317395,0.587459447,0.182769081,1.66991987,1.8632952,3.476763252,0.931045633,0.901935355,3.201163943,10.09,2.0524,1.574955668,0.630879219,-0.215076195,1.61516046,0.607179866,-0.269813285,0.132061891,0.02434603,141.69,3.648851092,0.613484525,0.302573203,3.037087762,1.061417063,0.329745931,1.106796122,114.04,0.000440761,0,39.37,0.014354298,0.000128886,569.08,1.246889615,0.43729203,7.268773574,0.031569607
Enciphered - Casebook_norm_bigraph1,4.95698026,3.555134304,1.229553643,6.050831632,3.846584808,0.95748191,0.152449197,1.844457938,2.039052904,3.514928922,0.910109166,0.926459143,3.300233405,10.16,2.0696,1.537277013,0.646351158,-0.193101736,1.604003214,0.623118134,-0.263588692,0.131490786,0.034829829,132.72,4.701468019,0.494199851,0.291583716,3.421777355,0.690292293,0.327846127,2.594381552,113.53,0.000342511,0,27.76,0.06603885,0.001281494,429.52,1.63025868,0.435515204,7.892255242,0.034790099
Enciphered - Casebook_norm_bigraph2,5.594422239,4.088109812,1.388369238,6.850589461,4.538174383,1.116007808,0.179133548,1.937110944,2.515574769,3.694941146,0.853977193,0.997755313,3.533915141,10.21,2.0296,1.524836913,0.641468023,-0.135422636,1.59611957,0.6212687,-0.247211657,0.350587095,0.030026855,399.64,6.69719763,0.477172336,0.330937022,2.658073945,0.663408554,0.359176249,2.29056271,111.99,0.000296812,0,32.16,0.128111538,0.018575039,369.15,1.786919356,0.404051451,7.751227999,0.03179977
Enciphered - Casebook_norm_bigraph3,5.1634887,3.741845081,1.384118669,6.297182234,4.124874563,1.126196006,0.174577586,1.828032884,2.288488749,3.649714856,0.873565521,0.975502469,3.428197738,10.2,2.0492,1.564171249,0.633338483,-0.224516987,1.59633816,0.620815832,-0.230933984,0.410755893,0.030599977,432.43,6.838424627,0.501040603,0.352790128,2.390173846,0.691800602,0.367626433,2.092880309,112.33,0.000242748,0,31.57,0.152778038,0.030555382,329.69,1.791031088,0.407008528,7.241252058,0.034583715
Enciphered - Casebook_norm_conflc,3.95881925,2.68862046,1.276241066,4.863279005,2.907150977,1.007431071,0.160920935,1.683618521,1.721689784,3.216197208,0.902875023,0.799118938,3.110421267,10.54,2.0972,1.537814161,0.63667673,-0.135764021,1.594422929,0.632550571,-0.266319767,0.272024246,0.031680486,220.13,4.359239054,0.537183408,0.355583006,2.696965619,0.794502459,0.36356064,2.085369149,113.25,0.001125097,0,30.24,0.042577468,0.002004133,345.62,1.688942267,0.460635534,6.119374604,0.031996138
Enciphered - Casebook_norm_Crema,3.943525843,2.699506846,1.317894076,4.619206838,2.765915973,1.126979697,0.16558056,1.721700003,1.54284631,3.262044864,0.931585159,0.757842646,3.019734524,8.05,1.376,1.838192323,0.55976824,-0.987324214,1.868802453,0.528956736,-1.038471033,0.081377976,0.019865804,65.6,1.549180238,0.718873398,0.320605242,2.133499294,0.912289924,0.334142525,1.734042662,151.21,0.000780375,0,46.52,0.014672692,0.000184775,725.07,1.358231294,0.621020548,9.39824573,0.015940565
Enciphered - Casebook_norm_mCClass,3.845934693,2.602047602,1.353852923,4.681218107,2.851020684,1.100285564,0.163948512,1.679026313,1.663110711,3.256765139,0.891967429,0.749733029,3.146227334,10.55,2.0868,1.544942578,0.633349853,-0.154845185,1.5981207,0.618246638,-0.247247447,0.197276332,0.038819855,155.73,4.558960635,0.500438277,0.29968855,3.270562602,0.757327872,0.354639905,2.216803056,113.02,0.000734782,0,24.76,0.003514416,0.000227417,322.16,1.743633011,0.455246971,6.942096667,0.03639962
Enciphered - Casebook_norm_mvCClass,3.75574364,2.560493983,1.363797572,4.636693883,2.82744591,1.075870594,0.173494208,1.636516296,1.679157992,3.199646076,0.874968746,0.761449031,3.164469163,10.31,2.1884,1.477765544,0.641549127,0.004633405,1.552775332,0.620267769,-0.136758542,0.204509423,0.046679113,157.45,7.071816866,0.446056673,0.312448984,3.444489479,0.720286957,0.347179466,2.575084818,107.83,0.000686184,0,20.66,0.003112871,7.67E-05,214.5,1.817402591,0.423233618,7.606991683,0.04041788
Enciphered - Casebook_norm_No_Voicing,3.976245248,2.735628854,1.341782675,4.84088122,3.005178872,1.081465847,0.156007738,1.785860404,1.770658929,3.241176037,0.885508262,0.754362303,3.175433061,10.58,2.0572,1.541088638,0.631465023,-0.14808189,1.596336754,0.619662269,-0.243657106,0.116651277,0.027583709,94.8,3.063356606,0.600438684,0.323509858,2.860454325,0.846866847,0.344818799,2.006816508,113.41,0.000146358,0,34.37,0.018854857,8.74E-05,459.66,1.399109336,0.486561471,7.468071399,0.032736113
Enciphered - Casebook_norm_No_Vowels,2.663567377,1.799592145,1.38573965,3.361450904,1.958320345,1.088675553,0.067176421,1.648459687,1.34245768,2.576252938,0.953009357,0.670385186,2.089129686,12,2.4108,1.433472981,0.660423315,0.054907556,1.524464899,0.638633969,-0.122557803,0.116193604,0.028880529,62.41,2.804317913,0.713740022,0.356480744,2.098693754,0.971540646,0.415294334,1.349021013,101.75,0.005356702,0,32,0.03072132,0.000665671,283.73,1.413688545,0.508311117,4.616271934,0.046592321
Enciphered - Casebook_norm_pCClass,3.719964893,2.441537024,1.263933344,4.564800887,2.646040431,0.990724357,0.145190638,1.601607441,1.532480769,3.184207696,0.907702875,0.738717317,3.100789191,10.87,2.2696,1.499770638,0.651171971,-0.078654014,1.567756145,0.623089562,-0.183804022,0.248826697,0.036136568,189.89,4.653053387,0.515360472,0.343428884,2.63052292,0.824155292,0.346420189,2.097046142,109.52,0.00448972,0,26.41,0.007675919,0.000203623,302.6,1.70342602,0.448874241,5.991098529,0.047009661
Enciphered - Casebook_norm_Sort_Alph,3.960040996,2.692583706,1.273961257,4.830432135,2.933527419,1.007156785,0.15587528,1.743926318,1.725732024,3.155304408,0.900246866,0.766215509,3.078804556,10.37,2.0484,1.529001661,0.631708364,-0.124052733,1.603316884,0.62227285,-0.272364909,0.103264175,0.025344344,83.96,3.410880961,0.67360881,0.31911416,2.825334497,1.31955898,0.351161298,0.862721045,113.66,0.000487397,0,37.38,0.099063881,0.007834329,421.04,1.544681154,0.49847598,7.765276043,0.029316419
Enciphered - Casebook_norm_spl,3.945605162,2.683665998,1.271156289,5.171733925,3.03648454,0.866426269,0.173777025,1.529987663,1.839240821,3.147273847,0.86719737,0.870108762,3.122559911,16.31,2.8612,1.312157803,0.68397668,0.193312993,1.402531721,0.656820074,0.127600043,0.482485092,0.066638667,389.91,23.01349812,0.361045278,0.305058781,3.793286176,0.590850998,0.352109893,3.11223625,91.35,0.006122893,0.000245621,14.72,0.320102387,0.105091714,80.28,1.503301159,0.320644439,3.932276021,0.098959927
Enciphered - Casebook_norm_Two_Vowels,3.910749201,2.722320193,1.369686165,4.824528704,2.988227993,1.096029085,0.162940016,1.739476814,1.772342789,3.259616491,0.878664712,0.763950205,3.101546253,10.58,2.1432,1.520472022,0.634936605,-0.105664739,1.585480399,0.616094146,-0.197892584,0.229432246,0.027628576,183.94,3.648712611,0.590629012,0.359375273,2.101063214,0.82726929,0.363545604,1.838694598,110.95,0.000685524,0,34.24,0.024958793,0.000332812,394.19,1.540456547,0.473264643,6.88577385,0.038563828
Enciphered - Casebook_norm_u_vowels,4.004731363,2.709789109,1.233497055,4.91344669,2.93804577,0.949501206,0.173175131,1.658019428,1.748420422,3.222645223,0.886439487,0.804369175,3.163930262,10.85,2.1564,1.53786635,0.642040289,-0.162846033,1.58242974,0.631844908,-0.229330642,0.338332344,0.028611633,276.6,4.498133397,0.55970676,0.372370295,2.120938728,0.807346297,0.364709136,2.006210223,112.56,0.002016762,0,33.32,0.045098414,0.001276508,341.93,1.693643291,0.458342476,6.484858335,0.035017019
Enciphered - Casebook_norm_VC1,3.9677152,2.701710156,1.337198143,5.211320579,3.27784155,0.884034181,0.162718208,1.648551294,2.077710989,3.0166577,0.770165457,0.801740209,3.076835232,23.77,3.6204,1.201260748,0.668333211,0.407572512,1.255304736,0.668272079,0.349688472,0.534653445,0.066880366,434.86,23.51965326,0.351129095,0.308805709,3.809241765,0.57580714,0.360211155,2.893040273,76.41,0.016634136,0.000585779,14.67,0.178591779,0.019666485,78.46,1.32005698,0.296140051,4.460764663,0.140623605
Enciphered - Casebook_norm_VC2,3.926906242,2.702270621,1.349240458,5.045658305,3.048788564,0.987317121,0.154927993,1.599192644,1.876405142,3.151277994,0.851898121,0.846182778,3.21628387,18.11,2.7052,1.38723162,0.661147008,0.088478914,1.447493818,0.647630947,0.039084802,0.3532131,0.061970614,284.37,17.01973516,0.3820977,0.307571428,3.619617601,0.619659767,0.343340808,3.011707279,95.8,0.011330537,0.000195877,15.76,0.129816971,0.011473177,103.43,1.66022901,0.346499291,5.670121663,0.073104521
