Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,PC1,PC2,cluster
chckhol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arpan,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chckhdy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
aroshomdchol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chckhd,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
aroromchedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chchyqochal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arorardair,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chchomtshar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arompan,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chchomchkol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arolqochol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chchomamam,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
aroldyar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chchogshal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chdarkair,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chchdpain,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arolain,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedpokain,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
aroeeor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charyol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdancheedy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
charykaim,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
arochomocheedy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
charydy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chdamyckheed,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chedpo,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chalckhal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chartched,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalchtol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedorcheedor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalchom,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
charshomyeedy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalchkalkchedy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
charsholshol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalcheedy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charshar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalchaltchedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedychees,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chalcfhal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charsain,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chalan,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
charporam,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalaltol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
charpeey,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdyal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charpchedy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chalaiir,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
charoshykopar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chdyaiir,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charoshdom,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chdyaiinaim,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charoshd,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
cfhchy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chedomydam,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
aydy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chedolpaiin,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
atodyam,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charomshol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chdshs,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
charompaiin,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
aryshom,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chedycheeedol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chdshdashdy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedokeed,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arykan,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chedokched,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
arydy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charody,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chdorar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedochar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedyamychdol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
charkey,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chdomoshspanam,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
charkedy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chdomaiinol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
charkalodyol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedyamshor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chardor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arsholor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedkedked,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
arshdy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedkchol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chedyamamal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chardaiin,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
arshchdy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chedkaiin,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arshalshy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
charchtyfo,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arqotor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
charchpair,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arpshedy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charcholar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arpchear,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
cheddan,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arotor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
charchky,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arosor,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chedchedyy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arosal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedchedy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedyam,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charchdarol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chdokaror,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
charchararar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arorchol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chedycheedyol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chdeekd,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedamty,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
aroral,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
charartorald,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
aromchkanal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chararqochor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chdckharair,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chararol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arolor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
charararararar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arolocham,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chararal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
aroldor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedalqoteed,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdchedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedycthal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chdarchedyar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chedain,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arolaly,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
charamochor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arolaiinar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chedycheedal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arokar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chearor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
aroedycharal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charaloraltal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arodomocho,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
charalokees,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arodaiin,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chedychedys,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
arochycheeal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chearol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arochey,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
cheardy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
aroary,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chearchedyor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chdamyam,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charaincheedy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chalckhor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chearal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalchykal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
charaim,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chdyodos,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
charaiindyar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chalchtar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedydain,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chdykeedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
cheamykol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chdykchdy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chamychor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chalchkol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamychal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chalchkalkaiin,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
cheamteeor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chalcheeo,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamtshal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chalchamchor,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chamtokaiin,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chalchaltokaiin,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chamtako,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chalchalchyeal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chamshd,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdychdyochtam,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
champol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chalaral,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
champochar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chalanpal,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
champalor,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalamy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
champaiin,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chedyarychy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chamoshs,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalaldy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chamoshar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedyardaldol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
cheamqochor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chalainarain,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chamolol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chalaimqotamar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamolar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalaiinal,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chamoeeyar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalag,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chamod,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdyaiinchdal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chamochy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chagdoldol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chamoched,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
cfhshy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
cheampshal,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
cfheed,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arkshdchar,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
cfhchol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chamkodykag,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
aytdy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chamfchol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chedyarcheedyar,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chamfcheey,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
atodyamytchol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chamdaiin,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
ato,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chamdaiil,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
ataldy,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chamckhtchor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arytar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamckhshol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
aryshor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamchyshal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
aryshar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamchy,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
arysaiin,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chamchtar,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
aryotey,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamchor,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
aryom,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
cheamcheal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chedyarar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chamchochy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdoromqoshdy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chamcheedyor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arydortqody,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chamchedyol,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chedydorald,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chamchedy,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chdoralkal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chamcharol,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
arycholol,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
cheamal,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
arycho,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamchalchal,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arycheedy,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chedychtol,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chdomchedychy,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chaman,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
aryair,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chamamar,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
arteor,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chealshs,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arteedy,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chamainar,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arshyochal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
chedychdor,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arshor,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chamaiinal,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arsholdain,0.0,0.0,0.0,0.0,0.000150106,0.0,-0.2288981972667685,1.264886045272536,0
chealom,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
arsho,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chalyshar,0.0,0.000150077,0.0,0.0,0.0,0.0,-0.5413037670482642,0.024910080360670394,1
chedyamchoral,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chalys,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
chdolomdyalchol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalyol,0.000150077,0.0,0.0,0.0,0.0,0.0,1.3374421795244051,-1.3535672794175557,2
arshdain,0.0,0.0,0.000150077,0.0,0.0,0.0,-0.7551095976931307,-0.4065363075926997,1
chealol,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
arshd,0.0,0.0,0.0,0.000150077,0.0,0.0,1.2027068350406753,0.9191996195985246,5
chalyd,0.0,0.0,0.0,0.0,0.0,0.000150077,-0.6457912565571253,-0.5302883599636055,1
