word,tfidf_balneological,tfidf_herbal,tfidf_recipes,tfidf_stars,PC1,PC2,cluster
keeoal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fardam,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lcheoekam,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
faiiral,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
keel,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eteeda,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kshy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
epchey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
keeeol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ekeey,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
keeeody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
efchedy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
keeeo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eesey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kshoraiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eeodaiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
keeedal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eeesaiin,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
keeed,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eeeodaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kshol,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
leedaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
keedor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
dytydy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
keedey,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
dytey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
keedeedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
las,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
keedas,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
larorol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ldo,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kalos,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lcholkaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lchedal,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ksheol,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kaldaiin,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lcharar,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kalchdy,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
keechey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kaithy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
keechdy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kaisar,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lcheg,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kairy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kedydy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ldalor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ksheoary,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kail,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kedarxy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kaiis,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
dytain,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kotchy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
dys,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kaedy,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
kedal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ithy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kedair,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
ithey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kedaiiin,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
in,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ked,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
iirchal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ksheo,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
iiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kechody,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
hy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kechodshey,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
gm,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kechey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
gal,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kecheokeo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fyshey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ldchey,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
fsheda,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lchcthy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
fsey,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
keam,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
folor,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lcheeor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
folchey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kchs,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
folaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kchoy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
fodal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kchor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
feedly,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kcholchdar,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fdeechdy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lcheeol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fchs,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lcheel,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lcheckhedy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lcheeey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fchodaiin,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
kchetam,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fchocthar,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lcham,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fcheshd,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
leeesain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fcheokair,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kcheodar,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lchechdy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kcheodaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fcheeody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lcheed,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fchedys,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kchekain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lchear,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ldaiiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
fchedey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kcheeos,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fchdar,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lchain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
fcham,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kcheeky,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
farsheey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lch,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
korols,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
dytchdy,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
faimy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lchdol,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lchealaim,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kchedar,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
eteedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kchedaiin,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
etedy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kche,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eses,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lchedr,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
epaiin,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
kchdpy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eol,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kchdar,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ekedy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kchdaldy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ekaiin,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kchdal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
efaloir,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kchdaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eesy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kasol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ees,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lchedo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
korol,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kshdor,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
eeo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
karody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eeesal,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kardy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
koroiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kard,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eeeody,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
karchy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lchea,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kararo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eeecfhy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kshdain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
eedol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
karal,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
ledy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
karainy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
dyty,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
karaim,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
dytshedy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kara,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lchod,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lfchdy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
kcheedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
dytary,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
kcheedchdy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lfcheedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
leeo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
kedaleey,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
oedaiin,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lkesy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
loary,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oechedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeeda,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ockheody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odaiir,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
oeain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
llchey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ockhdor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ofcheefar,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
ochos,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeches,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ochor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lolkair,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ochody,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
loees,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
oeail,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
llory,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ocheor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oekeey,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
ocheoithey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oedal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odys,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeeed,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ocheedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkedeed,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oiir,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkchs,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ochedar,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lolom,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ochedal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ofoly,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ochedain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lohor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ocheain,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oeees,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ochar,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oeeady,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ocfhdy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
llm,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oiinol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
octheol,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oam,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkldy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oaldar,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oekeedy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
okad,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lkees,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odsheo,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lkeees,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oiinal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeede,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odr,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ofchedaiis,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
okaifhhy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lked,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oaiil,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkealy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oaan,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lkcheol,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oiiiny,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lols,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oepor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lolkeol,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
okai,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
okaeechey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lxor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oinysarx,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ofaiis,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oekshy,0.0,0.0,0.001102674,0.0,-2.0858282435014734,5.797446484387384,2
ltsholy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
loety,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lteody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
loedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oeeeody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
octhor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oepchol,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
loain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lteeal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lm,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oiiiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
llod,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lteam,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lldar,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
ltchs,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ofchtar,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
ltchdy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oekey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odeey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
octheody,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ltar,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
ofchr,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ltam,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ltalor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lkeodain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oeeeodr,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeeshedy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odeeed,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oedair,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ltaiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
octhd,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lt,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oeeseary,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lsoraiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lkeedor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lshy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeedal,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lshor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeechey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lshodair,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lkedlkey,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lsho,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
octhair,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lshl,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lkechor,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oifhedy,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
lkechdy,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
oeeeky,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lkeain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lshes,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
ofchedaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
odeedaiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oeesaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lsheok,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lolsaiiin,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
odeaiin,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lolor,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lsheo,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lolol,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lshekain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lolkedy,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
lsheg,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oeeed,0.0,0.000185706,0.0,0.0,-1.38368509260177,-1.3341411632817883,1
ogom,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lolain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
lsheetal,6.89408e-05,0.0,0.0,0.0,0.11780740341373239,0.14332801059378847,0
oeeodain,0.0,0.0,0.0,5.63674e-05,0.051045028888652436,0.22091954257551996,0
